

C1 3.9705380 0.4877034 0.0412228 0.0043860 0.0223817 0.0004955 0.0000641 0.0000506 0.0000265 0.0000328 0.0000070 0.0000027 0.0000039 0.0000063 0.4683320
C2 0.4877034 3.5800182 0.4134110 0.0122759 0.0177893 0.0037144 0.0007613 0.0001164 0.0000398 0.0000402 0.0000064 0.0000165 0.0000044 0.0000277 0.0185144
O3 0.0412228 0.4134110 7.8856604 0.4403190 0.1363561 0.0347083 0.0046783 0.0010036 0.0004921 0.0004933 0.0000718 0.0001019 0.0000448 0.0002141 0.0020034
C4 0.0043860 0.0122759 0.4403190 2.9636494 0.6786713 0.4840835 0.0195066 0.0047961 0.0029674 0.0012146 0.0001215 0.0002147 0.0001277 0.0006269 0.0010626
O5 0.0223817 0.0177893 0.1363561 0.6786713 8.0394216 0.0466103 0.0095778 0.0179213 0.0068183 0.0141604 0.0016864 0.0003890 0.0007213 0.0006473 0.0212031
C6 0.0004955 0.0037144 0.0347083 0.4840835 0.0466103 3.9028619 0.4749078 0.0406406 0.0248843 0.0048588 0.0005976 0.0018335 0.0007275 0.0066932 0.0002285
C7 0.0000641 0.0007613 0.0046783 0.0195066 0.0095778 0.4749078 3.4422851 0.4364118 0.4786191 0.0219818 0.0042837 0.0023335 0.0040231 0.0260505 0.0000285
O8 0.0000506 0.0001164 0.0010036 0.0047961 0.0179213 0.0406406 0.4364118 8.1045789 0.0467558 0.0167730 0.0016106 0.0016104 0.0015529 0.0074255 0.0000387
C9 0.0000265 0.0000398 0.0004921 0.0029674 0.0068183 0.0248843 0.4786191 0.0467558 3.8960715 0.6891475 0.0355241 0.0468630 0.0336735 0.6643600 0.0000150
C10 0.0000328 0.0000402 0.0004933 0.0012146 0.0141604 0.0048588 0.0219818 0.0167730 0.6891475 3.9422017 0.6803852 0.0362993 0.0501714 0.0374340 0.0000184
C11 0.0000070 0.0000064 0.0000718 0.0001215 0.0016864 0.0005976 0.0042837 0.0016106 0.0355241 0.6803852 3.9466366 0.7082164 0.0378005 0.0527257 0.0000048
C12 0.0000027 0.0000165 0.0001019 0.0002147 0.0003890 0.0018335 0.0023335 0.0016104 0.0468630 0.0362993 0.7082164 3.9463012 0.6874543 0.0372453 0.0000012
C13 0.0000039 0.0000044 0.0000448 0.0001277 0.0007213 0.0007275 0.0040231 0.0015529 0.0336735 0.0501714 0.0378005 0.6874543 3.9523187 0.7072450 0.0000023
C14 0.0000063 0.0000277 0.0002141 0.0006269 0.0006473 0.0066932 0.0260505 0.0074255 0.6643600 0.0374340 0.0527257 0.0372453 0.7072450 3.9683877 0.0000027
