

C1 4.0425686 0.9160323 0.0302001 0.0173017 0.0068388 0.0017990 0.0015692 0.0003063 0.0001934 0.0000260 0.0173017 0.4732972
C2 0.9160323 3.9455801 0.4749585 0.0256014 0.0274403 0.0028170 0.0038355 0.0005450 0.0003244 0.0001324 0.0489461 0.0307824
C3 0.0302001 0.4749585 3.4417122 0.4659790 0.4626695 0.0214840 0.0150518 0.0040592 0.0011773 0.0002357 0.4162593 0.0046414
C4 0.0173017 0.0256014 0.4659790 3.9644878 0.0278088 0.0022632 0.0034592 0.0006649 0.0002295 0.0002166 0.0446152 0.0139081
C5 0.0068388 0.0274403 0.4626695 0.0278088 3.9031952 0.4858216 0.0234436 0.0043020 0.0033407 0.0005333 0.0393758 0.0006599
C6 0.0017990 0.0028170 0.0214840 0.0022632 0.4858216 3.8954459 0.4617201 0.0288836 0.0127953 0.0072669 0.0444848 0.0001578
C7 0.0015692 0.0038355 0.0150518 0.0034592 0.0234436 0.4617201 3.4757364 0.4847116 0.0371027 0.0181015 0.4248656 0.0001074
C8 0.0003063 0.0005450 0.0040592 0.0006649 0.0043020 0.0288836 0.4847116 3.8840250 0.8874692 0.5037130 0.0394760 0.0000259
C9 0.0001934 0.0003244 0.0011773 0.0002295 0.0033407 0.0127953 0.0371027 0.8874692 4.0447801 0.0376763 0.0121220 0.0000119
C10 0.0000260 0.0001324 0.0002357 0.0002166 0.0005333 0.0072669 0.0181015 0.5037130 0.0376763 3.9706284 0.0077066 0.0000055
O11 0.0173017 0.0489461 0.4162593 0.0446152 0.0393758 0.0444848 0.4248656 0.0394760 0.0121220 0.0077066 7.8927518 0.0012594
