

C1 4.0200893 0.8861132 0.0356363 0.0528468 0.0088475 0.0058235 0.0004293 0.0000967 0.0001187 0.0000126 0.0000087 0.0000607 0.0000066 0.0000021 0.0000070 0.0000027 0.0000066 0.0000146 0.0001902 0.0000343 0.4753317
C2 0.8861132 3.9425686 0.5503479 0.0422976 0.0208561 0.0054056 0.0007004 0.0000706 0.0000717 0.0000079 0.0000086 0.0000610 0.0000063 0.0000020 0.0000292 0.0000029 0.0000104 0.0000860 0.0001658 0.0000402 0.0296827
C3 0.0356363 0.5503479 3.8666796 0.8542442 0.4979250 0.0295693 0.0053689 0.0009967 0.0003637 0.0000563 0.0000322 0.0001770 0.0000139 0.0000027 0.0000421 0.0000086 0.0000520 0.0003998 0.0002553 0.0001334 0.0044993
C4 0.0528468 0.0422976 0.8542442 4.0367826 0.0345089 0.0125681 0.0021223 0.0004201 0.0004108 0.0000208 0.0000255 0.0001190 0.0000247 0.0000069 0.0000986 0.0000092 0.0000161 0.0000838 0.0000890 0.0000627 0.0029299
C5 0.0088475 0.0208561 0.4979250 0.0345089 3.8846530 0.4919819 0.0209513 0.0059315 0.0028870 0.0004650 0.0003202 0.0016999 0.0001703 0.0000496 0.0003903 0.0000590 0.0003861 0.0033385 0.0023073 0.0002459 0.0075396
C6 0.0058235 0.0054056 0.0295693 0.0125681 0.4919819 3.8667746 0.4878946 0.0333260 0.0119390 0.0040883 0.0017582 0.0099985 0.0009997 0.0001285 0.0001394 0.0002104 0.0001850 0.0013105 0.0178035 0.0053268 0.0047287
C7 0.0004293 0.0007004 0.0053689 0.0021223 0.0209513 0.4878946 3.8113282 0.4671747 0.0311255 0.0172550 0.0040624 0.0220868 0.0040640 0.0005396 0.0002856 0.0006045 0.0048575 0.0211958 0.4762555 0.0253037 0.0003899
C8 0.0000967 0.0000706 0.0009967 0.0004201 0.0059315 0.0333260 0.4671747 3.8691554 0.8725932 0.5017350 0.0194697 0.0058395 0.0003583 0.0003309 0.0000928 0.0001368 0.0009417 0.0049123 0.0246245 0.0256709 0.0001158
C9 0.0001187 0.0000717 0.0003637 0.0004108 0.0028870 0.0119390 0.0311255 0.8725932 4.0419705 0.0354355 0.0046633 0.0007140 0.0002112 0.0001197 0.0000498 0.0001767 0.0005248 0.0014111 0.0064488 0.0137903 0.0001519
C10 0.0000126 0.0000079 0.0000563 0.0000208 0.0004650 0.0040883 0.0172550 0.5017350 0.0354355 3.8921776 0.4965545 0.0188719 0.0037434 0.0021011 0.0005953 0.0002377 0.0000796 0.0005616 0.0057053 0.0100160 0.0000335
C11 0.0000087 0.0000086 0.0000322 0.0000255 0.0003202 0.0017582 0.0040624 0.0194697 0.0046633 0.4965545 3.8775660 0.4813014 0.0207718 0.0229460 0.0029393 0.0013389 0.0002682 0.0043139 0.0189411 0.0130085 0.0000077
C12 0.0000607 0.0000610 0.0001770 0.0001190 0.0016999 0.0099985 0.0220868 0.0058395 0.0007140 0.0188719 0.4813014 3.8190274 0.4672435 0.0196747 0.0239109 0.0185473 0.0041254 0.0200999 0.4655927 0.0247426 0.0000664
C13 0.0000066 0.0000063 0.0000139 0.0000247 0.0001703 0.0009997 0.0040640 0.0003583 0.0002112 0.0037434 0.0207718 0.4672435 3.7666923 0.4740584 0.4712428 0.4783231 0.0196631 0.0070189 0.0182147 0.0029603 0.0000108
C14 0.0000021 0.0000020 0.0000027 0.0000069 0.0000496 0.0001285 0.0005396 0.0003309 0.0001197 0.0021011 0.0229460 0.0196747 0.4740584 3.9462000 0.0297516 0.0287865 0.0051925 0.0005455 0.0029105 0.0003524 0.0000039
C15 0.0000070 0.0000292 0.0000421 0.0000986 0.0003903 0.0001394 0.0002856 0.0000928 0.0000498 0.0005953 0.0029393 0.0239109 0.4712428 0.0297516 3.9487342 0.0281225 0.0048300 0.0028397 0.0016501 0.0004765 0.0000033
C16 0.0000027 0.0000029 0.0000086 0.0000092 0.0000590 0.0002104 0.0006045 0.0001368 0.0001767 0.0002377 0.0013389 0.0185473 0.4783231 0.0287865 0.0281225 3.8765939 0.4931062 0.0196925 0.0090653 0.0117382 0.0000024
C17 0.0000066 0.0000104 0.0000520 0.0000161 0.0003861 0.0001850 0.0048575 0.0009417 0.0005248 0.0000796 0.0002682 0.0041254 0.0196631 0.0051925 0.0048300 0.4931062 3.8815546 0.4866528 0.0204505 0.0121771 0.0000039
C18 0.0000146 0.0000860 0.0003998 0.0000838 0.0033385 0.0013105 0.0211958 0.0049123 0.0014111 0.0005616 0.0043139 0.0200999 0.0070189 0.0005455 0.0028397 0.0196925 0.4866528 3.8690400 0.4841732 0.0274877 0.0000144
C19 0.0001902 0.0001658 0.0002553 0.0000890 0.0023073 0.0178035 0.4762555 0.0246245 0.0064488 0.0057053 0.0189411 0.4655927 0.0182147 0.0029105 0.0016501 0.0090653 0.0204505 0.4841732 3.7662908 0.4595877 0.0000883
C20 0.0000343 0.0000402 0.0001334 0.0000627 0.0002459 0.0053268 0.0253037 0.0256709 0.0137903 0.0100160 0.0130085 0.0247426 0.0029603 0.0003524 0.0004765 0.0117382 0.0121771 0.0274877 0.4595877 3.9724174 0.0000107
