

C1 4.0610757 0.8795640 0.0336046 0.0176678 0.0027956 0.0006259 0.0001352 0.0000985 0.0327505 0.0148266 0.0017966 0.0008277 0.0001277 0.0000158 0.0000037 0.0000037 0.0000004 0.0000004 0.0023285 0.0123837 0.4768073
C2 0.8795640 3.8909900 0.5007064 0.0222367 0.0053665 0.0023086 0.0001764 0.0002480 0.5031296 0.0219081 0.0045074 0.0007512 0.0001410 0.0000754 0.0000212 0.0000088 0.0000011 0.0000011 0.0048445 0.0282073 0.0296892
C3 0.0336046 0.5007064 3.8794236 0.4836527 0.0330365 0.0112974 0.0012847 0.0008409 0.0203536 0.0043990 0.0007263 0.0002610 0.0000453 0.0000286 0.0000095 0.0000032 0.0000003 0.0000006 0.0006730 0.0072308 0.0062264
C4 0.0176678 0.0222367 0.4836527 3.8628007 0.5016778 0.0313891 0.0142652 0.0057912 0.0042378 0.0007384 0.0002088 0.0000619 0.0000072 0.0000062 0.0000028 0.0000005 0.0000001 0.0000002 0.0000774 0.0009464 0.0013261
C5 0.0027956 0.0053665 0.0330365 0.5016778 3.9688967 0.8689980 0.0334847 0.0359219 0.0006622 0.0002303 0.0000655 0.0000072 0.0000018 0.0000015 0.0000005 0.0000003 0.0000000 0.0000001 0.0000089 0.0000659 0.0003020
C6 0.0006259 0.0023086 0.0112974 0.0313891 0.8689980 3.9049472 0.5037256 0.5118017 0.0004933 0.0001483 0.0000315 0.0000041 0.0000004 0.0000012 0.0000005 0.0000001 0.0000000 0.0000000 0.0000053 0.0000290 0.0001364
C7 0.0001352 0.0001764 0.0012847 0.0142652 0.0334847 0.5037256 3.9625436 0.0231476 0.0000311 0.0000081 0.0000022 0.0000009 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000018 0.0000124 0.0000122
C8 0.0000985 0.0002480 0.0008409 0.0057912 0.0359219 0.5118017 0.0231476 3.9564559 0.0000522 0.0000168 0.0000049 0.0000004 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000005 0.0000037 0.0000138
C9 0.0327505 0.5031296 0.0203536 0.0042378 0.0006622 0.0004933 0.0000311 0.0000522 3.8193557 0.4818447 0.0223878 0.0063369 0.0004503 0.0002808 0.0000885 0.0000165 0.0000028 0.0000034 0.0261592 0.4747864 0.0043668
C10 0.0148266 0.0219081 0.0043990 0.0007384 0.0002303 0.0001483 0.0000081 0.0000168 0.4818447 3.8759095 0.5041330 0.0298084 0.0059063 0.0011460 0.0002346 0.0001327 0.0000104 0.0000120 0.0052737 0.0220352 0.0127689
C11 0.0017966 0.0045074 0.0007263 0.0002088 0.0000655 0.0000315 0.0000022 0.0000049 0.0223878 0.5041330 3.9741914 0.8687582 0.0308044 0.0154195 0.0022883 0.0005656 0.0000947 0.0000838 0.0315671 0.0135929 0.0013780
C12 0.0008277 0.0007512 0.0002610 0.0000619 0.0000072 0.0000041 0.0000009 0.0000004 0.0063369 0.0298084 0.8687582 3.8981396 0.4958210 0.0233300 0.0054696 0.0023058 0.0001637 0.0002408 0.5013317 0.0265506 0.0004916
C13 0.0001277 0.0001410 0.0000453 0.0000072 0.0000018 0.0000004 0.0000002 0.0000001 0.0004503 0.0059063 0.0308044 0.4958210 3.8711791 0.4857648 0.0314646 0.0110094 0.0011097 0.0008441 0.0235874 0.0038567 0.0000795
C14 0.0000158 0.0000754 0.0000286 0.0000062 0.0000015 0.0000012 0.0000001 0.0000002 0.0002808 0.0011460 0.0154195 0.0233300 0.4857648 3.8712088 0.5074889 0.0311874 0.0117194 0.0058205 0.0045445 0.0008170 0.0000060
C15 0.0000037 0.0000212 0.0000095 0.0000028 0.0000005 0.0000005 0.0000001 0.0000001 0.0000885 0.0002346 0.0022883 0.0054696 0.0314646 0.5074889 3.9568169 0.8674653 0.0326454 0.0376476 0.0007378 0.0001716 0.0000020
C16 0.0000037 0.0000088 0.0000032 0.0000005 0.0000003 0.0000001 0.0000000 0.0000000 0.0000165 0.0001327 0.0005656 0.0023058 0.0110094 0.0311874 0.8674653 3.8981632 0.5080072 0.5089902 0.0005262 0.0001239 0.0000025
C17 0.0000004 0.0000011 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000028 0.0000104 0.0000947 0.0001637 0.0011097 0.0117194 0.0326454 0.5080072 3.9681179 0.0233985 0.0000350 0.0000084 0.0000002
C18 0.0000004 0.0000011 0.0000006 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000034 0.0000120 0.0000838 0.0002408 0.0008441 0.0058205 0.0376476 0.5089902 0.0233985 3.9646300 0.0000560 0.0000153 0.0000002
C19 0.0023285 0.0048445 0.0006730 0.0000774 0.0000089 0.0000053 0.0000018 0.0000005 0.0261592 0.0052737 0.0315671 0.5013317 0.0235874 0.0045445 0.0007378 0.0005262 0.0000350 0.0000560 3.8923992 0.4872592 0.0001750
C20 0.0123837 0.0282073 0.0072308 0.0009464 0.0000659 0.0000290 0.0000124 0.0000037 0.4747864 0.0220352 0.0135929 0.0265506 0.0038567 0.0008170 0.0001716 0.0001239 0.0000084 0.0000153 0.4872592 3.8742537 0.0007250
