

C1 3.5993414 0.4417483 0.0168376 0.0031586 0.0002383 0.0001162 0.0012793 0.0000899 0.0000486 0.0000110 0.0000005 0.0000004 0.0000071 0.0042382 0.0014526 0.4612056
O2 0.4417483 7.8978461 0.4117425 0.0326608 0.0028513 0.0006265 0.0163839 0.0014806 0.0005454 0.0001127 0.0000058 0.0000040 0.0000640 0.0898634 0.0046169 0.0378037
C3 0.0168376 0.4117425 3.2099945 0.4751658 0.0192512 0.0054745 0.0025527 0.0002315 0.0000649 0.0000083 0.0000011 0.0000024 0.0000054 0.3945812 0.0180383 0.0029935
C4 0.0031586 0.0326608 0.4751658 3.8682526 0.4833281 0.0331829 0.0256277 0.0054997 0.0003460 0.0000968 0.0000198 0.0000665 0.0000270 0.0473421 0.0035358 0.0004421
C5 0.0002383 0.0028513 0.0192512 0.4833281 3.8157448 0.4739087 0.4908332 0.0217494 0.0029717 0.0002717 0.0000567 0.0003092 0.0000716 0.0084959 0.0006879 0.0000321
C6 0.0001162 0.0006265 0.0054745 0.0331829 0.4739087 3.9672555 0.0244648 0.0033045 0.0118062 0.0014197 0.0001047 0.0002517 0.0001493 0.0011544 0.0000958 0.0000150
C7 0.0012793 0.0163839 0.0025527 0.0256277 0.4908332 0.0244648 3.8639650 0.4983935 0.0210678 0.0055875 0.0009365 0.0008015 0.0015768 0.0006132 0.0000747 0.0001605
C8 0.0000899 0.0014806 0.0002315 0.0054997 0.0217494 0.0033045 0.4983935 3.8688009 0.4996132 0.0230917 0.0105167 0.0094872 0.0075131 0.0001777 0.0000234 0.0000175
C9 0.0000486 0.0005454 0.0000649 0.0003460 0.0029717 0.0118062 0.0210678 0.4996132 3.8652104 0.4487046 0.0223239 0.0224285 0.0517443 0.0000305 0.0000021 0.0000054
C10 0.0000110 0.0001127 0.0000083 0.0000968 0.0002717 0.0014197 0.0055875 0.0230917 0.4487046 3.4534638 0.4744793 0.4700026 0.4144358 0.0000049 0.0000006 0.0000015
C11 0.0000005 0.0000058 0.0000011 0.0000198 0.0000567 0.0001047 0.0009365 0.0105167 0.0223239 0.4744793 3.9700676 0.0247421 0.0483906 0.0000008 0.0000001 0.0000002
C12 0.0000004 0.0000040 0.0000024 0.0000665 0.0003092 0.0002517 0.0008015 0.0094872 0.0224285 0.4700026 0.0247421 3.9656419 0.0472569 0.0000037 0.0000004 0.0000001
O13 0.0000071 0.0000640 0.0000054 0.0000270 0.0000716 0.0001493 0.0015768 0.0075131 0.0517443 0.4144358 0.0483906 0.0472569 8.1175585 0.0000045 0.0000006 0.0000011
O14 0.0042382 0.0898634 0.3945812 0.0473421 0.0084959 0.0011544 0.0006132 0.0001777 0.0000305 0.0000049 0.0000008 0.0000037 0.0000045 7.8592132 0.4544964 0.0019171
C15 0.0014526 0.0046169 0.0180383 0.0035358 0.0006879 0.0000958 0.0000747 0.0000234 0.0000021 0.0000006 0.0000001 0.0000004 0.0000006 0.4544964 3.5825848 0.0033354
