

C1 3.9928220 0.4891267 0.0420134 0.0046012 0.0108251 0.0010350 0.0006324 0.0000663 0.0004875 0.0009015 0.4781823
C2 0.4891267 3.5579015 0.4265349 0.0131682 0.0070596 0.0006382 0.0004602 0.0000670 0.0010325 0.0041645 0.0201852
O3 0.0420134 0.4265349 7.9209982 0.4507466 0.0529417 0.0080174 0.0104315 0.0007542 0.0073513 0.0514508 0.0054086
C4 0.0046012 0.0131682 0.4507466 3.5894948 0.6640725 0.0351468 0.0409149 0.0025039 0.0376021 0.6571021 0.0004106
C5 0.0108251 0.0070596 0.0529417 0.6640725 3.9635461 0.6868931 0.0360164 0.0056122 0.0485192 0.0326889 0.0022159
C6 0.0010350 0.0006382 0.0080174 0.0351468 0.6868931 3.9448596 0.6887097 0.0299340 0.0370187 0.0509178 0.0001963
C7 0.0006324 0.0004602 0.0104315 0.0409149 0.0360164 0.6887097 3.8716108 0.5073165 0.6751962 0.0348015 0.0001387
C8 0.0000663 0.0000670 0.0007542 0.0025039 0.0056122 0.0299340 0.5073165 3.9697272 0.0276635 0.0047642 0.0000186
C9 0.0004875 0.0010325 0.0073513 0.0376021 0.0485192 0.0370187 0.6751962 0.0276635 3.9463543 0.7042114 0.0000429
C10 0.0009015 0.0041645 0.0514508 0.6571021 0.0326889 0.0509178 0.0348015 0.0047642 0.7042114 3.9457136 0.0001794
