

C1 3.9972075 0.5039033 0.0646916 0.0226068 0.0038095 0.0106677 0.0012981 0.0002280 0.0002901 0.0002085 0.0000175 0.0000053 0.0000033 0.0000346 0.0001401 0.0000632 0.0000168 0.0000116 0.4633901
C2 0.5039033 3.3268035 0.7096137 0.5373713 0.0417397 0.0056833 0.0004532 0.0009599 0.0054270 0.0010888 0.0000849 0.0000380 0.0000140 0.0004096 0.0015706 0.0001947 0.0000422 0.0000397 0.0259633
O3 0.0646916 0.7096137 8.0465787 0.0685161 0.0435993 0.0026752 0.0002865 0.0010414 0.0028237 0.0008351 0.0001033 0.0000424 0.0000177 0.0005862 0.0026746 0.0001462 0.0000370 0.0000397 0.0164293
C4 0.0226068 0.5373713 0.0685161 3.9634433 0.8297656 0.0294858 0.0041456 0.0059879 0.0267721 0.0115773 0.0009438 0.0003122 0.0001055 0.0022703 0.0121033 0.0007618 0.0001820 0.0001819 0.0025299
C5 0.0038095 0.0417397 0.0435993 0.8297656 3.9094027 0.5010174 0.0223145 0.0241641 0.4941255 0.0229718 0.0024977 0.0006500 0.0001868 0.0052524 0.0284136 0.0033236 0.0005738 0.0004105 0.0013851
C6 0.0106677 0.0056833 0.0026752 0.0294858 0.5010174 3.9052666 0.4809472 0.0230614 0.0250106 0.0034526 0.0005191 0.0001816 0.0000582 0.0006847 0.0039973 0.0034983 0.0016198 0.0004578 0.0032118
C7 0.0012981 0.0004532 0.0002865 0.0041456 0.0223145 0.4809472 3.8851188 0.4894756 0.0243734 0.0036991 0.0005231 0.0002129 0.0000588 0.0021093 0.0051755 0.0188244 0.0205134 0.0021148 0.0003063
C8 0.0002280 0.0009599 0.0010414 0.0059879 0.0241641 0.0230614 0.4894756 3.8412322 0.4506368 0.0240287 0.0021931 0.0010237 0.0002720 0.0219622 0.0267635 0.4564261 0.0205799 0.0277940 0.0000663
C9 0.0002901 0.0054270 0.0028237 0.0267721 0.4941255 0.0250106 0.0243734 0.4506368 3.7952047 0.4760663 0.0220612 0.0054651 0.0005761 0.0258519 0.4599208 0.0201288 0.0020450 0.0024658 0.0001150
C10 0.0002085 0.0010888 0.0008351 0.0115773 0.0229718 0.0034526 0.0036991 0.0240287 0.4760663 3.8859793 0.4934496 0.0239921 0.0062438 0.0064120 0.0184266 0.0021836 0.0004034 0.0005726 0.0000454
C11 0.0000175 0.0000849 0.0001033 0.0009438 0.0024977 0.0005191 0.0005231 0.0021931 0.0220612 0.4934496 3.8756643 0.4654623 0.0294702 0.0187710 0.0199069 0.0009937 0.0005194 0.0001993 0.0000055
C12 0.0000053 0.0000380 0.0000424 0.0003122 0.0006500 0.0001816 0.0002129 0.0010237 0.0054651 0.0239921 0.4654623 3.8091460 0.4989119 0.4891782 0.0249550 0.0175814 0.0047816 0.0034828 0.0000024
C13 0.0000033 0.0000140 0.0000177 0.0001055 0.0001868 0.0000582 0.0000588 0.0002720 0.0005761 0.0062438 0.0294702 0.4989119 3.9506158 0.0206951 0.0051067 0.0038875 0.0002904 0.0127489 0.0000014
C14 0.0000346 0.0004096 0.0005862 0.0022703 0.0052524 0.0006847 0.0021093 0.0219622 0.0258519 0.0064120 0.0187710 0.4891782 0.0206951 3.8305795 0.4589262 0.4851689 0.0266858 0.0199460 0.0000253
C15 0.0001401 0.0015706 0.0026746 0.0121033 0.0284136 0.0039973 0.0051755 0.0267635 0.4599208 0.0184266 0.0199069 0.0249550 0.0051067 0.4589262 3.8745692 0.0283535 0.0067808 0.0056131 0.0001007
C16 0.0000632 0.0001947 0.0001462 0.0007618 0.0033236 0.0034983 0.0188244 0.4564261 0.0201288 0.0021836 0.0009937 0.0175814 0.0038875 0.4851689 0.0283535 3.7521797 0.4639951 0.4869612 0.0000142
C17 0.0000168 0.0000422 0.0000370 0.0001820 0.0005738 0.0016198 0.0205134 0.0205799 0.0020450 0.0004034 0.0005194 0.0047816 0.0002904 0.0266858 0.0067808 0.4639951 3.9330579 0.0334681 0.0000088
C18 0.0000116 0.0000397 0.0000397 0.0001819 0.0004105 0.0004578 0.0021148 0.0277940 0.0024658 0.0005726 0.0001993 0.0034828 0.0127489 0.0199460 0.0056131 0.4869612 0.0334681 3.9443083 0.0000029
