

C1 3.9546352 0.5000586 0.0246494 0.0085986 0.0011410 0.0000870 0.0000216 0.0000026 0.0000119 0.0000024 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4733107
C2 0.5000586 3.8694408 0.4907699 0.0237725 0.0060913 0.0012258 0.0002990 0.0000120 0.0000114 0.0000017 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0210435
C3 0.0246494 0.4907699 3.8583914 0.4923739 0.0276391 0.0050172 0.0012210 0.0000569 0.0000436 0.0000070 0.0000033 0.0000004 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0020345
C4 0.0085986 0.0237725 0.4923739 3.8774482 0.4725973 0.0295400 0.0061104 0.0003754 0.0008865 0.0001675 0.0000370 0.0000031 0.0000004 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0079086
C5 0.0011410 0.0060913 0.0276391 0.4725973 3.8681112 0.5005585 0.0219854 0.0022293 0.0068110 0.0008914 0.0002037 0.0000140 0.0000020 0.0000049 0.0000008 0.0000002 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0010550
C6 0.0000870 0.0012258 0.0050172 0.0295400 0.5005585 3.8587481 0.5071796 0.0224623 0.0028749 0.0003046 0.0003178 0.0000425 0.0000048 0.0000025 0.0000004 0.0000001 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000554
C7 0.0000216 0.0002990 0.0012210 0.0061104 0.0219854 0.5071796 3.8702292 0.5027142 0.0211050 0.0056665 0.0008657 0.0001156 0.0000199 0.0000245 0.0000024 0.0000005 0.0000003 0.0000001 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000137
C8 0.0000026 0.0000120 0.0000569 0.0003754 0.0022293 0.0224623 0.5027142 3.8698488 0.5004634 0.0263395 0.0089218 0.0016574 0.0002059 0.0003089 0.0000370 0.0000063 0.0000032 0.0000007 0.0000008 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000027
C9 0.0000119 0.0000114 0.0000436 0.0008865 0.0068110 0.0028749 0.0211050 0.5004634 3.8788327 0.4811035 0.0212677 0.0049831 0.0003563 0.0031285 0.0003795 0.0000614 0.0000053 0.0000029 0.0000027 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000120
C10 0.0000024 0.0000017 0.0000070 0.0001675 0.0008914 0.0003046 0.0056665 0.0263395 0.4811035 3.8611682 0.5014816 0.0202893 0.0022928 0.0058692 0.0005341 0.0000307 0.0000052 0.0000007 0.0000019 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000026
C11 0.0000007 0.0000006 0.0000033 0.0000370 0.0002037 0.0003178 0.0008657 0.0089218 0.0212677 0.5014816 3.8724865 0.5056781 0.0225155 0.0024710 0.0002852 0.0000232 0.0000460 0.0000051 0.0000038 0.0000014 0.0000001 0.0000000 0.0000001 0.0000000 0.0000001 0.0000008
C12 0.0000001 0.0000001 0.0000004 0.0000031 0.0000140 0.0000425 0.0001156 0.0016574 0.0049831 0.0202893 0.5056781 3.8696866 0.4963541 0.0219480 0.0054151 0.0003057 0.0006813 0.0001092 0.0000522 0.0000138 0.0000015 0.0000004 0.0000002 0.0000001 0.0000001 0.0000001
