

C1 3.6494874 0.4387601 0.0141108 0.0103809 0.0010113 0.0006032 0.0009807 0.0043163 0.0009113 0.0000286 0.4633523
O2 0.4387601 7.8794378 0.4580261 0.0541142 0.0079550 0.0121642 0.0068136 0.0449511 0.0247321 0.0009847 0.0312452
C3 0.0141108 0.4580261 3.5615542 0.6667413 0.0350320 0.0435598 0.0346828 0.6229027 0.0434553 0.0042415 0.0048680
C4 0.0103809 0.0541142 0.6667413 3.9634134 0.6880043 0.0381583 0.0460622 0.0323919 0.0063689 0.0009199 0.0013646
C5 0.0010113 0.0079550 0.0350320 0.6880043 3.9436677 0.6997514 0.0370235 0.0427170 0.0115508 0.0006294 0.0001179
C6 0.0006032 0.0121642 0.0435598 0.0381583 0.6997514 3.9420615 0.6885226 0.0346692 0.0076297 0.0010525 0.0001434
C7 0.0009807 0.0068136 0.0346828 0.0460622 0.0370235 0.6885226 3.9501324 0.6674345 0.0527009 0.0119383 0.0002072
C8 0.0043163 0.0449511 0.6229027 0.0323919 0.0427170 0.0346692 0.6674345 3.5537649 0.4588953 0.0144413 0.0005768
O9 0.0009113 0.0247321 0.0434553 0.0063689 0.0115508 0.0076297 0.0527009 0.4588953 7.8720594 0.4421660 0.0001165
C10 0.0000286 0.0009847 0.0042415 0.0009199 0.0006294 0.0010525 0.0119383 0.0144413 0.4421660 3.6431383 0.0000048
