

C1 4.0520610 0.8906460 0.0331769 0.0044014 0.0074983 0.0011154 0.0003348 0.0001314 0.0190042 0.0358795 0.4870272
C2 0.8906460 3.8828963 0.5001308 0.0232849 0.0236029 0.0030061 0.0010275 0.0003033 0.0269403 0.5081503 0.0327358
C3 0.0331769 0.5001308 3.9003700 0.4914180 0.0238001 0.0037403 0.0008967 0.0005240 0.0052289 0.0248613 0.0063132
C4 0.0044014 0.0232849 0.4914180 3.8745308 0.4855883 0.0184786 0.0043658 0.0068585 0.0223522 0.0236833 0.0006552
C5 0.0074983 0.0236029 0.0238001 0.4855883 3.8233439 0.4799254 0.0225957 0.0237931 0.4801645 0.4651874 0.0012488
C6 0.0011154 0.0030061 0.0037403 0.0184786 0.4799254 3.7856142 0.4907789 0.4898230 0.0219525 0.0194648 0.0002361
C7 0.0003348 0.0010275 0.0008967 0.0043658 0.0225957 0.4907789 3.9553359 0.0297009 0.0139289 0.0079883 0.0000532
C8 0.0001314 0.0003033 0.0005240 0.0068585 0.0237931 0.4898230 0.0297009 3.9801565 0.0062953 0.0041250 0.0000162
C9 0.0190042 0.0269403 0.0052289 0.0223522 0.4801645 0.0219525 0.0139289 0.0062953 4.0243688 0.4653758 0.0012842
C10 0.0358795 0.5081503 0.0248613 0.0236833 0.4651874 0.0194648 0.0079883 0.0041250 0.4653758 3.9407259 0.0073527
