

C1 3.9882377 0.4690162 0.0484341 0.0072896 0.0011621 0.0002045 0.0000506 0.0000109 0.0000017 0.0000034 0.0000066 0.0000591 0.0000795 0.0001559 0.0014620 0.0047057 0.0267240 0.0205384 0.4785826
C2 0.4690162 3.4634432 0.4311680 0.0177192 0.0033263 0.0007228 0.0000694 0.0000276 0.0000034 0.0000216 0.0000615 0.0005499 0.0002040 0.0004046 0.0044534 0.0378572 0.4447991 0.0477436 0.0197749
O3 0.0484341 0.4311680 7.8658393 0.4300101 0.0434356 0.0064714 0.0006491 0.0004213 0.0000526 0.0000225 0.0000364 0.0002494 0.0000738 0.0001101 0.0009631 0.0050258 0.0369485 0.0269294 0.0027067
C4 0.0072896 0.0177192 0.4300101 3.5449527 0.4757611 0.0245975 0.0044553 0.0006530 0.0000782 0.0000316 0.0000040 0.0000289 0.0000068 0.0000080 0.0000467 0.0006501 0.0039614 0.0021873 0.0040719
C5 0.0011621 0.0033263 0.0434356 0.4757611 3.8744297 0.4875041 0.0271025 0.0033892 0.0005561 0.0002808 0.0000254 0.0000630 0.0000061 0.0000040 0.0000089 0.0001283 0.0005233 0.0002316 0.0006695
C6 0.0002045 0.0007228 0.0064714 0.0245975 0.4875041 3.8825777 0.4911257 0.0243516 0.0029541 0.0016698 0.0001993 0.0009717 0.0001016 0.0000321 0.0000043 0.0000149 0.0000475 0.0000504 0.0000632
C7 0.0000506 0.0000694 0.0006491 0.0044553 0.0271025 0.4911257 3.8691851 0.4882091 0.0246363 0.0020017 0.0007003 0.0003863 0.0000645 0.0000064 0.0000014 0.0000050 0.0000106 0.0000085 0.0000232
C8 0.0000109 0.0000276 0.0004213 0.0006530 0.0033892 0.0243516 0.4882091 3.8744446 0.4941454 0.0228423 0.0065181 0.0045568 0.0007905 0.0000357 0.0000054 0.0000228 0.0000197 0.0000141 0.0000064
C9 0.0000017 0.0000034 0.0000526 0.0000782 0.0005561 0.0029541 0.0246363 0.4941454 3.8668519 0.4929165 0.0237354 0.0015817 0.0003867 0.0000697 0.0000213 0.0000132 0.0000042 0.0000035 0.0000012
C10 0.0000034 0.0000216 0.0000225 0.0000316 0.0002808 0.0016698 0.0020017 0.0228423 0.4929165 3.8719205 0.4928291 0.0242620 0.0025499 0.0005272 0.0000775 0.0001679 0.0000108 0.0000087 0.0000008
C11 0.0000066 0.0000615 0.0000364 0.0000040 0.0000254 0.0001993 0.0007003 0.0065181 0.0237354 0.4928291 3.8820596 0.4914836 0.0253820 0.0026123 0.0004376 0.0021727 0.0001458 0.0001113 0.0000015
C12 0.0000591 0.0005499 0.0002494 0.0000289 0.0000630 0.0009717 0.0003863 0.0045568 0.0015817 0.0242620 0.4914836 3.8776976 0.4823391 0.0262649 0.0022815 0.0182073 0.0008193 0.0005008 0.0000081
C13 0.0000795 0.0002040 0.0000738 0.0000068 0.0000061 0.0001016 0.0000645 0.0007905 0.0003867 0.0025499 0.0253820 0.4823391 3.8716392 0.4901954 0.0233279 0.0163858 0.0006773 0.0005429 0.0000059
C14 0.0001559 0.0004046 0.0001101 0.0000080 0.0000040 0.0000321 0.0000064 0.0000357 0.0000697 0.0005272 0.0026123 0.0262649 0.4901954 3.8776729 0.4843526 0.0338280 0.0027474 0.0016984 0.0000153
C15 0.0014620 0.0044534 0.0009631 0.0000467 0.0000089 0.0000043 0.0000014 0.0000054 0.0000213 0.0000775 0.0004376 0.0022815 0.0233279 0.4843526 3.6178699 0.4136972 0.0123689 0.0103432 0.0001038
O16 0.0047057 0.0378572 0.0050258 0.0006501 0.0001283 0.0000149 0.0000050 0.0000228 0.0000132 0.0001679 0.0021727 0.0182073 0.0163858 0.0338280 0.4136972 7.8410441 0.4420268 0.1223563 0.0007327
C17 0.0267240 0.4447991 0.0369485 0.0039614 0.0005233 0.0000475 0.0000106 0.0000197 0.0000042 0.0000108 0.0001458 0.0008193 0.0006773 0.0027474 0.0123689 0.4420268 2.9306225 0.7086022 0.0040972
O18 0.0205384 0.0477436 0.0269294 0.0021873 0.0002316 0.0000504 0.0000085 0.0000141 0.0000035 0.0000087 0.0001113 0.0005008 0.0005429 0.0016984 0.0103432 0.1223563 0.7086022 8.0269640 0.0034420
