

C1 3.9688667 0.5013773 0.0233258 0.0098160 0.0051976 0.0013938 0.0002269 0.0001366 0.4789034
C2 0.5013773 3.8686362 0.4753819 0.0272998 0.0280810 0.0058247 0.0008733 0.0004389 0.0227286
C3 0.0233258 0.4753819 3.7923445 0.4924393 0.4850118 0.0223586 0.0053534 0.0016412 0.0044431
C4 0.0098160 0.0272998 0.4924393 3.9650082 0.0234511 0.0074362 0.0009963 0.0001633 0.0014742
C5 0.0051976 0.0280810 0.4850118 0.0234511 3.8721301 0.4889491 0.0274896 0.0083142 0.0007867
C6 0.0013938 0.0058247 0.0223586 0.0074362 0.4889491 3.8870059 0.4697726 0.0499665 0.0002579
C7 0.0002269 0.0008733 0.0053534 0.0009963 0.0274896 0.4697726 3.5118887 0.4450126 0.0000811
O8 0.0001366 0.0004389 0.0016412 0.0001633 0.0083142 0.0499665 0.4450126 8.1514688 0.0000400
