

C1 3.9707108 0.4865766 0.0342844 0.0140106 0.0010523 0.0004676 0.0001018 0.0000099 0.0000707 0.0000719 0.4824008
C2 0.4865766 3.8742052 0.5154773 0.0316092 0.0084611 0.0008237 0.0002270 0.0000286 0.0004801 0.0001211 0.0203811
C3 0.0342844 0.5154773 3.9624877 0.8796169 0.0336926 0.0115149 0.0028882 0.0001792 0.0019038 0.0016920 0.0054477
C4 0.0140106 0.0316092 0.8796169 3.9618315 0.5176507 0.0231440 0.0069922 0.0005350 0.0141010 0.0046056 0.0030721
C5 0.0010523 0.0084611 0.0336926 0.5176507 3.8797151 0.4451782 0.0454545 0.0033241 0.0416621 0.0030447 0.0001632
C6 0.0004676 0.0008237 0.0115149 0.0231440 0.4451782 3.1250877 0.4075427 0.0170988 0.4072610 0.0177206 0.0000986
O7 0.0001018 0.0002270 0.0028882 0.0069922 0.0454545 0.4075427 7.9441992 0.4437946 0.0745063 0.0041844 0.0000373
C8 0.0000099 0.0000286 0.0001792 0.0005350 0.0033241 0.0170988 0.4437946 3.5953909 0.0041082 0.0006614 0.0000020
O9 0.0000707 0.0004801 0.0019038 0.0141010 0.0416621 0.4072610 0.0745063 0.0041082 7.9367118 0.4406798 0.0000133
C10 0.0000719 0.0001211 0.0016920 0.0046056 0.0030447 0.0177206 0.0041844 0.0006614 0.4406798 3.6163674 0.0000164
