

C1 3.6828570 0.4233060 0.0121895 0.0209989 0.0043002 0.0007956 0.0002008 0.0001203 0.0000625 0.0002937 0.0015891 0.0008199 0.0004059 0.0000797 0.0004993 0.0000635 0.0000411 0.0000072 0.0000146 0.0000310 0.0002559 0.0000075 0.0000005 0.0000069 0.4520061
O2 0.4233060 7.8403308 0.4375727 0.1335220 0.0310286 0.0063069 0.0014820 0.0022167 0.0007595 0.0063597 0.0570342 0.0148361 0.0023285 0.0004598 0.0022735 0.0001930 0.0000825 0.0000194 0.0000073 0.0000050 0.0000555 0.0000033 0.0000002 0.0000038 0.0342982
C3 0.0121895 0.4375727 2.9394164 0.6554932 0.5060362 0.0274947 0.0060734 0.0053235 0.0035543 0.0277840 0.0097145 0.0010302 0.0001012 0.0000208 0.0000617 0.0000112 0.0000038 0.0000009 0.0000017 0.0000012 0.0000070 0.0000006 0.0000001 0.0000008 0.0025215
O4 0.0209989 0.1335220 0.6554932 8.1135958 0.0547045 0.0297510 0.0028059 0.0078763 0.0021350 0.0168907 0.0041320 0.0007248 0.0000955 0.0000145 0.0001170 0.0000164 0.0000067 0.0000015 0.0000023 0.0000019 0.0000091 0.0000016 0.0000002 0.0000018 0.0234319
C5 0.0043002 0.0310286 0.5060362 0.0547045 3.8806007 0.6667262 0.0368826 0.0421875 0.0306943 0.6294756 0.0450311 0.0104153 0.0007111 0.0001852 0.0003402 0.0000862 0.0000135 0.0000042 0.0000057 0.0000054 0.0000220 0.0000016 0.0000003 0.0000020 0.0003917
C6 0.0007956 0.0063069 0.0274947 0.0297510 0.6667262 3.9311117 0.6984284 0.0368508 0.0484112 0.0312961 0.0061367 0.0014731 0.0001728 0.0000204 0.0000521 0.0000117 0.0000023 0.0000009 0.0000011 0.0000010 0.0000042 0.0000005 0.0000001 0.0000006 0.0001197
C7 0.0002008 0.0014820 0.0060734 0.0028059 0.0368826 0.6984284 3.9475325 0.6873284 0.0361322 0.0413728 0.0101971 0.0020085 0.0000691 0.0000570 0.0001416 0.0000498 0.0000094 0.0000026 0.0000043 0.0000020 0.0000079 0.0000007 0.0000002 0.0000014 0.0000271
C8 0.0001203 0.0022167 0.0053235 0.0078763 0.0421875 0.0368508 0.6873284 3.9388920 0.6990176 0.0364820 0.0077952 0.0015140 0.0001476 0.0000859 0.0000497 0.0000127 0.0000044 0.0000013 0.0000016 0.0000007 0.0000026 0.0000004 0.0000001 0.0000007 0.0000353
C9 0.0000625 0.0007595 0.0035543 0.0021350 0.0306943 0.0484112 0.0361322 0.6990176 3.9483548 0.6557416 0.0479934 0.0125457 0.0007644 0.0004188 0.0003347 0.0000921 0.0000219 0.0000056 0.0000087 0.0000042 0.0000200 0.0000013 0.0000003 0.0000034 0.0000297
C10 0.0002937 0.0063597 0.0277840 0.0168907 0.6294756 0.0312961 0.0413728 0.0364820 0.6557416 3.6102978 0.5237373 0.0238496 0.0056582 0.0008170 0.0009936 0.0001405 0.0000554 0.0000115 0.0000238 0.0000088 0.0000493 0.0000018 0.0000004 0.0000082 0.0001023
N11 0.0015891 0.0570342 0.0097145 0.0041320 0.0450311 0.0061367 0.0101971 0.0077952 0.0479934 0.5237373 6.3665790 0.7908965 0.0430790 0.0103206 0.0235264 0.0024558 0.0004762 0.0001049 0.0001497 0.0001132 0.0005693 0.0000251 0.0000049 0.0000465 0.0004740
C12 0.0008199 0.0148361 0.0010302 0.0007248 0.0104153 0.0014731 0.0020085 0.0015140 0.0125457 0.0238496 0.7908965 3.4837725 0.4879713 0.0299533 0.0216260 0.0045709 0.0009404 0.0001852 0.0003132 0.0001430 0.0008763 0.0000302 0.0000046 0.0001000 0.0002855
C13 0.0004059 0.0023285 0.0001012 0.0000955 0.0007111 0.0001728 0.0000691 0.0001476 0.0007644 0.0056582 0.0430790 0.4879713 3.8101166 0.4883372 0.4756874 0.0256230 0.0060870 0.0007514 0.0021923 0.0007210 0.0070804 0.0001005 0.0000194 0.0006700 0.0000321
C14 0.0000797 0.0004598 0.0000208 0.0000145 0.0001852 0.0000204 0.0000570 0.0000859 0.0004188 0.0008170 0.0103206 0.0299533 0.4883372 3.9675448 0.0231468 0.0099451 0.0095455 0.0010752 0.0004263 0.0004894 0.0011838 0.0001372 0.0000074 0.0001108 0.0000109
C15 0.0004993 0.0022735 0.0000617 0.0001170 0.0003402 0.0000521 0.0001416 0.0000497 0.0003347 0.0009936 0.0235264 0.0216260 0.4756874 0.0231468 3.8761208 0.5008217 0.0254588 0.0046808 0.0022332 0.0047890 0.0273366 0.0007786 0.0001619 0.0006937 0.0000345
C16 0.0000635 0.0001930 0.0000112 0.0000164 0.0000862 0.0000117 0.0000498 0.0000127 0.0000921 0.0001405 0.0024558 0.0045709 0.0256230 0.0099451 0.5008217 3.8547657 0.6769848 0.0351350 0.0403351 0.0346218 0.6699203 0.0062214 0.0007542 0.0109059 0.0000044
C17 0.0000411 0.0000825 0.0000038 0.0000067 0.0000135 0.0000023 0.0000094 0.0000044 0.0000219 0.0000554 0.0004762 0.0009404 0.0060870 0.0095455 0.0254588 0.6769848 3.9255706 0.6826563 0.0358279 0.0440791 0.0375747 0.0114860 0.0008842 0.0067449 0.0000038
