

C1 4.0504103 0.8816693 0.0320915 0.0135216 0.0007941 0.0036930 0.0084817 0.0267660 0.0139235 0.0151806 0.0028566 0.0004747 0.0004645 0.0000363 0.0000508 0.0000413 0.0000047 0.0000080 0.0000028 0.0000003 0.0000002 0.0000001 0.0000001 0.0000001 0.0000002 0.4873409
C2 0.8816693 3.9042473 0.4886300 0.0285219 0.0063072 0.0238308 0.0296344 0.4721183 0.0281027 0.0303495 0.0053184 0.0010010 0.0004827 0.0000368 0.0000646 0.0000434 0.0000051 0.0000066 0.0000024 0.0000002 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0326337
C3 0.0320915 0.4886300 3.8223536 0.4800004 0.0245009 0.0291448 0.4662567 0.0205131 0.0023488 0.0019493 0.0005119 0.0001219 0.0000846 0.0000063 0.0000105 0.0000072 0.0000008 0.0000011 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0060152
C4 0.0135216 0.0285219 0.4800004 3.8998903 0.4798455 0.0214446 0.0299784 0.0028458 0.0011233 0.0006358 0.0002287 0.0000631 0.0000214 0.0000020 0.0000037 0.0000010 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0007518
C5 0.0007941 0.0063072 0.0245009 0.4798455 3.8961947 0.4737538 0.0287867 0.0227926 0.0125111 0.0051526 0.0006033 0.0001240 0.0001604 0.0000112 0.0000131 0.0000062 0.0000004 0.0000009 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0001175
C6 0.0036930 0.0238308 0.0291448 0.0214446 0.4737538 3.8299726 0.4695114 0.4728249 0.0211499 0.0200496 0.0060305 0.0007926 0.0003678 0.0000356 0.0000470 0.0000095 0.0000011 0.0000015 0.0000004 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0007383
C7 0.0084817 0.0296344 0.4662567 0.0299784 0.0287867 0.4695114 3.9081776 0.0261871 0.0056137 0.0066574 0.0006283 0.0000886 0.0000291 0.0000073 0.0000041 0.0000016 0.0000002 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0007311
C8 0.0267660 0.4721183 0.0205131 0.0028458 0.0227926 0.4728249 0.0261871 3.7673233 0.4761724 0.4700120 0.0206357 0.0051703 0.0021389 0.0001373 0.0002416 0.0001485 0.0000143 0.0000198 0.0000079 0.0000005 0.0000003 0.0000002 0.0000002 0.0000001 0.0000005 0.0064148
C9 0.0139235 0.0281027 0.0023488 0.0011233 0.0125111 0.0211499 0.0056137 0.4761724 3.9552656 0.0244585 0.0083233 0.0008200 0.0001095 0.0001128 0.0000246 0.0000078 0.0000011 0.0000028 0.0000005 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0008777
C10 0.0151806 0.0303495 0.0019493 0.0006358 0.0051526 0.0200496 0.0066574 0.4700120 0.0244585 3.8558302 0.4810497 0.0316810 0.0109081 0.0010734 0.0009323 0.0005887 0.0000446 0.0000894 0.0000302 0.0000022 0.0000010 0.0000004 0.0000005 0.0000002 0.0000018 0.0008877
C11 0.0028566 0.0053184 0.0005119 0.0002287 0.0006033 0.0060305 0.0006283 0.0206357 0.0083233 0.4810497 3.8748087 0.5139671 0.0300476 0.0092655 0.0054465 0.0011267 0.0001977 0.0002396 0.0000543 0.0000070 0.0000021 0.0000011 0.0000008 0.0000007 0.0000030 0.0002048
C12 0.0004747 0.0010010 0.0001219 0.0000631 0.0001240 0.0007926 0.0000886 0.0051703 0.0008200 0.0316810 0.5139671 3.9688527 0.8502230 0.0326294 0.0428254 0.0119842 0.0007001 0.0013399 0.0004379 0.0000362 0.0000217 0.0000066 0.0000130 0.0000047 0.0000295 0.0000469
C13 0.0004645 0.0004827 0.0000846 0.0000214 0.0001604 0.0003678 0.0000291 0.0021389 0.0001095 0.0109081 0.0300476 0.8502230 3.8867641 0.5239160 0.4924878 0.0397087 0.0032148 0.0039652 0.0004088 0.0001274 0.0000236 0.0000163 0.0000065 0.0000075 0.0000401 0.0000381
C14 0.0000363 0.0000368 0.0000063 0.0000020 0.0000112 0.0000356 0.0000073 0.0001373 0.0001128 0.0010734 0.0092655 0.0326294 0.5239160 3.9649157 0.0209012 0.0041446 0.0017612 0.0195407 0.0001933 0.0000894 0.0000353 0.0000071 0.0000072 0.0000092 0.0000200 0.0000029
C15 0.0000508 0.0000646 0.0000105 0.0000037 0.0000131 0.0000470 0.0000041 0.0002416 0.0000246 0.0009323 0.0054465 0.0428254 0.4924878 0.0209012 3.5914099 0.4057919 0.0117110 0.0115665 0.0043588 0.0004363 0.0002094 0.0000370 0.0000885 0.0000269 0.0001505 0.0000047
O16 0.0000413 0.0000434 0.0000072 0.0000010 0.0000062 0.0000095 0.0000016 0.0001485 0.0000078 0.0005887 0.0011267 0.0119842 0.0397087 0.0041446 0.4057919 7.9581580 0.4417860 0.1426373 0.0344618 0.0053719 0.0014851 0.0005807 0.0004374 0.0003410 0.0020896 0.0000041
C17 0.0000047 0.0000051 0.0000008 0.0000001 0.0000004 0.0000011 0.0000002 0.0000143 0.0000011 0.0000446 0.0001977 0.0007001 0.0032148 0.0017612 0.0117110 0.4417860 2.9186518 0.6581350 0.4634026 0.0330689 0.0067629 0.0011110 0.0024465 0.0008523 0.0071714 0.0000005
O18 0.0000080 0.0000066 0.0000011 0.0000002 0.0000009 0.0000015 0.0000005 0.0000198 0.0000028 0.0000894 0.0002396 0.0013399 0.0039652 0.0195407 0.0115665 0.1426373 0.6581350 8.0805553 0.0523358 0.0213231 0.0195213 0.0024602 0.0015081 0.0016313 0.0037203 0.0000011
C19 0.0000028 0.0000024 0.0000004 0.0000001 0.0000003 0.0000004 0.0000001 0.0000079 0.0000005 0.0000302 0.0000543 0.0004379 0.0004088 0.0001933 0.0043588 0.0344618 0.4634026 0.0523358 3.8875513 0.4855538 0.0268677 0.0050655 0.0027886 0.0051737 0.0292122 0.0000003
C20 0.0000003 0.0000002 0.0000000 0.0000000 0.0000001 0.0000001 0.0000000 0.0000005 0.0000001 0.0000022 0.0000070 0.0000362 0.0001274 0.0000894 0.0004363 0.0053719 0.0330689 0.0213231 0.4855538 3.8801971 0.6754442 0.0388896 0.0484001 0.0363366 0.6821327 0.0000001
C21 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000003 0.0000001 0.0000010 0.0000021 0.0000217 0.0000236 0.0000353 0.0002094 0.0014851 0.0067629 0.0195213 0.0268677 0.6754442 3.9256060 0.6922831 0.0357287 0.0519024 0.0325944 0.0000001
C22 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.0000004 0.0000011 0.0000066 0.0000163 0.0000071 0.0000370 0.0005807 0.0011110 0.0024602 0.0050655 0.0388896 0.6922831 3.9421545 0.6999991 0.0362192 0.0489952 0.0000001
C23 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000000 0.0000005 0.0000008 0.0000130 0.0000065 0.0000072 0.0000885 0.0004374 0.0024465 0.0015081 0.0027886 0.0484001 0.0357287 0.6999991 3.9561734 0.6905676 0.0370779 0.0000001
C24 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000002 0.0000007 0.0000047 0.0000075 0.0000092 0.0000269 0.0003410 0.0008523 0.0016313 0.0051737 0.0363366 0.0519024 0.0362192 0.6905676 3.9655570 0.6938823 0.0000000
