

C1 3.9649729 0.4960255 0.0301365 0.0119258 0.0009344 0.0005650 0.0002220 0.0000218 0.0000110 0.0000225 0.0000240 0.0001250 0.4797174
C2 0.4960255 3.8640320 0.5094024 0.0354911 0.0058754 0.0008456 0.0002189 0.0000142 0.0000104 0.0000434 0.0000326 0.0002427 0.0212689
C3 0.0301365 0.5094024 3.9560145 0.8758253 0.0353061 0.0106734 0.0055501 0.0005502 0.0002129 0.0002787 0.0002919 0.0017625 0.0030740
C4 0.0119258 0.0354911 0.8758253 3.9542013 0.5128627 0.0273950 0.0119702 0.0013211 0.0003207 0.0007606 0.0005956 0.0062387 0.0013158
C5 0.0009344 0.0058754 0.0353061 0.5128627 3.8743841 0.4728828 0.0214982 0.0053283 0.0003973 0.0033838 0.0015033 0.0381667 0.0000913
C6 0.0005650 0.0008456 0.0106734 0.0273950 0.4728828 3.5392470 0.4744922 0.0255734 0.0024637 0.0097122 0.0097370 0.4024972 0.0000755
C7 0.0002220 0.0002189 0.0055501 0.0119702 0.0214982 0.4744922 3.9016145 0.4834934 0.0266719 0.0052383 0.0014748 0.0437466 0.0003252
C8 0.0000218 0.0000142 0.0005502 0.0013211 0.0053283 0.0255734 0.4834934 3.8954375 0.4895088 0.0252721 0.0107753 0.0082589 0.0000352
C9 0.0000110 0.0000104 0.0002129 0.0003207 0.0003973 0.0024637 0.0266719 0.4895088 3.8928949 0.4727355 0.0579368 0.0380573 0.0000180
C10 0.0000225 0.0000434 0.0002787 0.0007606 0.0033838 0.0097122 0.0052383 0.0252721 0.4727355 2.9391763 0.6991900 0.4461823 0.0000028
O11 0.0000240 0.0000326 0.0002919 0.0005956 0.0015033 0.0097370 0.0014748 0.0107753 0.0579368 0.6991900 8.0822348 0.1278746 0.0000086
O12 0.0001250 0.0002427 0.0017625 0.0062387 0.0381667 0.4024972 0.0437466 0.0082589 0.0380573 0.4461823 0.1278746 7.8685623 0.0000552
