

C1 3.6034858 0.4471715 0.0174745 0.0034770 0.0006221 0.0001111 0.0000465 0.0000066 0.0000300 0.0000078 0.0000495 0.0040299 0.0006200 0.4600068
O2 0.4471715 7.9129237 0.4076025 0.0489184 0.0074150 0.0014376 0.0004131 0.0000782 0.0002336 0.0000569 0.0003768 0.0744547 0.0042117 0.0400194
C3 0.0174745 0.4076025 3.1484740 0.4531914 0.0218770 0.0050289 0.0011029 0.0001475 0.0004451 0.0001298 0.0009966 0.4071648 0.0170678 0.0041717
C4 0.0034770 0.0489184 0.4531914 3.8796169 0.4863893 0.0276256 0.0081698 0.0008999 0.0028666 0.0008708 0.0076327 0.0417034 0.0029653 0.0018064
C5 0.0006221 0.0074150 0.0218770 0.4863893 3.8708026 0.5070160 0.0285667 0.0047638 0.0026996 0.0046240 0.0264004 0.0149295 0.0029205 0.0002861
C6 0.0001111 0.0014376 0.0050289 0.0276256 0.5070160 3.8634159 0.6788866 0.0342319 0.0464857 0.0344292 0.6762357 0.0013630 0.0003457 0.0000393
C7 0.0000465 0.0004131 0.0011029 0.0081698 0.0285667 0.6788866 3.9612683 0.6904376 0.0370318 0.0516664 0.0375990 0.0002355 0.0000800 0.0000195
C8 0.0000066 0.0000782 0.0001475 0.0008999 0.0047638 0.0342319 0.6904376 3.9521182 0.6979310 0.0365637 0.0510066 0.0000306 0.0000122 0.0000043
C9 0.0000300 0.0002336 0.0004451 0.0028666 0.0026996 0.0464857 0.0370318 0.6979310 3.9407757 0.6933148 0.0371691 0.0000922 0.0000421 0.0000126
C10 0.0000078 0.0000569 0.0001298 0.0008708 0.0046240 0.0344292 0.0516664 0.0365637 0.6933148 3.9547987 0.6973298 0.0000968 0.0000165 0.0000043
C11 0.0000495 0.0003768 0.0009966 0.0076327 0.0264004 0.6762357 0.0375990 0.0510066 0.0371691 0.6973298 3.9507076 0.0005242 0.0001057 0.0000187
O12 0.0040299 0.0744547 0.4071648 0.0417034 0.0149295 0.0013630 0.0002355 0.0000306 0.0000922 0.0000968 0.0005242 7.9322780 0.4425238 0.0010996
C13 0.0006200 0.0042117 0.0170678 0.0029653 0.0029205 0.0003457 0.0000800 0.0000122 0.0000421 0.0000165 0.0001057 0.4425238 3.6070430 0.0001301
