

C1 3.9685371 0.4820708 0.0448564 0.0300520 0.0071719 0.0011071 0.0025584 0.0014802 0.0110161 0.4787922
C2 0.4820708 3.9078798 0.5318792 0.5016642 0.0295316 0.0043978 0.0025064 0.0048732 0.0239936 0.0207575
S3 0.0448564 0.5318792 14.7772365 0.0407114 0.0111371 0.0020178 0.0041408 0.0025777 0.0197183 0.0089463
C4 0.0300520 0.5016642 0.0407114 3.8532561 0.6760699 0.0339994 0.0466666 0.0350616 0.6712344 0.0021464
C5 0.0071719 0.0295316 0.0111371 0.6760699 3.9610777 0.6950735 0.0367734 0.0502960 0.0366171 0.0009072
C6 0.0011071 0.0043978 0.0020178 0.0339994 0.6950735 3.9430006 0.6986337 0.0380038 0.0508473 0.0001277
C7 0.0025584 0.0025064 0.0041408 0.0466666 0.0367734 0.6986337 3.9603233 0.6924891 0.0355882 0.0001681
C8 0.0014802 0.0048732 0.0025777 0.0350616 0.0502960 0.0380038 0.6924891 3.9484175 0.6963524 0.0002284
C9 0.0110161 0.0239936 0.0197183 0.6712344 0.0366171 0.0508473 0.0355882 0.6963524 3.9351646 0.0006298
