

C1 3.9689696 0.4878154 0.0403993 0.0036455 0.0187980 0.0004788 0.0004755 0.0001803 0.0000363 0.0000244 0.0000075 0.0000009 0.0000010 0.0000008 0.4789861
C2 0.4878154 3.5888043 0.4108409 0.0114926 0.0154017 0.0040551 0.0004926 0.0008775 0.0000812 0.0000312 0.0000069 0.0000031 0.0000005 0.0000004 0.0220086
O3 0.0403993 0.4108409 7.8685078 0.4291031 0.1334121 0.0330389 0.0112351 0.0310900 0.0008990 0.0005102 0.0001187 0.0000219 0.0000110 0.0000055 0.0073092
C4 0.0036455 0.0114926 0.4291031 2.9463956 0.6544014 0.5155802 0.0413250 0.0057175 0.0058378 0.0013567 0.0003574 0.0000418 0.0000317 0.0000153 0.0004562
O5 0.0187980 0.0154017 0.1334121 0.6544014 8.1330133 0.0591515 0.0325519 0.0023613 0.0024930 0.0014295 0.0003597 0.0000338 0.0000300 0.0000178 0.0009695
C6 0.0004788 0.0040551 0.0330389 0.5155802 0.0591515 3.9386512 0.8300530 0.0301369 0.0324880 0.0095582 0.0053914 0.0009713 0.0002517 0.0001317 0.0001363
C7 0.0004755 0.0004926 0.0112351 0.0413250 0.0325519 0.8300530 3.8842770 0.5063384 0.5025620 0.0248302 0.0099623 0.0018340 0.0003940 0.0001103 0.0000778
C8 0.0001803 0.0008775 0.0310900 0.0057175 0.0023613 0.0301369 0.5063384 3.9770936 0.0221359 0.0075383 0.0015024 0.0003966 0.0001077 0.0000349 0.0000616
C9 0.0000363 0.0000812 0.0008990 0.0058378 0.0024930 0.0324880 0.5025620 0.0221359 3.8728153 0.4804703 0.0270781 0.0103597 0.0010529 0.0008465 0.0000068
C10 0.0000244 0.0000312 0.0005102 0.0013567 0.0014295 0.0095582 0.0248302 0.0075383 0.4804703 3.8824775 0.5074811 0.0320263 0.0129515 0.0059842 0.0000042
C11 0.0000075 0.0000069 0.0001187 0.0003574 0.0003597 0.0053914 0.0099623 0.0015024 0.0270781 0.5074811 3.9750715 0.8677845 0.0335103 0.0368722 0.0000017
C12 0.0000009 0.0000031 0.0000219 0.0000418 0.0000338 0.0009713 0.0018340 0.0003966 0.0103597 0.0320263 0.8677845 3.8840829 0.5085094 0.5124138 0.0000003
C13 0.0000010 0.0000005 0.0000110 0.0000317 0.0000300 0.0002517 0.0003940 0.0001077 0.0010529 0.0129515 0.0335103 0.5085094 3.9696923 0.0239905 0.0000002
C14 0.0000008 0.0000004 0.0000055 0.0000153 0.0000178 0.0001317 0.0001103 0.0000349 0.0008465 0.0059842 0.0368722 0.5124138 0.0239905 3.9628535 0.0000002
