

C1 3.9582413 0.5029278 0.0244793 0.0077727 0.0011433 0.0003580 0.0000535 0.0000066 0.0000109 0.0000018 0.0000005 0.0000002 0.0000001 0.4724371
C2 0.5029278 3.8661013 0.4861115 0.0269165 0.0123519 0.0010168 0.0005527 0.0000383 0.0000531 0.0000168 0.0000060 0.0000014 0.0000003 0.0213413
C3 0.0244793 0.4861115 3.8607294 0.5191574 0.0337017 0.0106018 0.0012206 0.0001660 0.0005508 0.0000423 0.0000123 0.0000038 0.0000037 0.0088907
C4 0.0077727 0.0269165 0.5191574 3.9650267 0.8876869 0.0357907 0.0155264 0.0010288 0.0022166 0.0004631 0.0001062 0.0000223 0.0000133 0.0027576
C5 0.0011433 0.0123519 0.0337017 0.8876869 3.9704746 0.5022003 0.0433515 0.0042758 0.0181076 0.0005076 0.0000814 0.0000198 0.0000680 0.0005426
C6 0.0003580 0.0010168 0.0106018 0.0357907 0.5022003 3.6330126 0.4101803 0.0122236 0.0141050 0.0045488 0.0009828 0.0002447 0.0000461 0.0001517
O7 0.0000535 0.0005527 0.0012206 0.0155264 0.0433515 0.4101803 7.8668118 0.4488269 0.1305565 0.0388934 0.0050883 0.0009589 0.0007398 0.0000379
C8 0.0000066 0.0000383 0.0001660 0.0010288 0.0042758 0.0122236 0.4488269 2.9472037 0.6680009 0.4735219 0.0195920 0.0051569 0.0049223 0.0000036
O9 0.0000109 0.0000531 0.0005508 0.0022166 0.0181076 0.0141050 0.1305565 0.6680009 8.0636881 0.0464692 0.0190151 0.0026657 0.0213945 0.0000087
C10 0.0000018 0.0000168 0.0000423 0.0004631 0.0005076 0.0045488 0.0388934 0.4735219 0.0464692 3.8898692 0.4782726 0.0304214 0.0259868 0.0000012
C11 0.0000005 0.0000060 0.0000123 0.0001062 0.0000814 0.0009828 0.0050883 0.0195920 0.0190151 0.4782726 3.7902333 0.4837027 0.4849905 0.0000004
C12 0.0000002 0.0000014 0.0000038 0.0000223 0.0000198 0.0002447 0.0009589 0.0051569 0.0026657 0.0304214 0.4837027 3.9586175 0.0279455 0.0000001
C13 0.0000001 0.0000003 0.0000037 0.0000133 0.0000680 0.0000461 0.0007398 0.0049223 0.0213945 0.0259868 0.4849905 0.0279455 3.9469705 0.0000001
