

C1 3.9656978 0.5208919 0.0320382 0.0073810 0.0369296 0.0019323 0.4560519
C2 0.5208919 3.9245470 0.8540565 0.0436757 0.0386361 0.0113328 0.0247110
C3 0.0320382 0.8540565 3.9722424 0.5193820 0.0520839 0.0409516 0.0108997
C4 0.0073810 0.0436757 0.5193820 2.9436159 0.6599217 0.4369453 0.0025843
O5 0.0369296 0.0386361 0.0520839 0.6599217 8.0832574 0.1452782 0.0220505
O6 0.0019323 0.0113328 0.0409516 0.4369453 0.1452782 8.0966811 0.0009167
