

C1 3.9585379 0.4915630 0.0263091 0.0115795 0.0012295 0.0000890 0.0000199 0.0000085 0.0000059 0.0000006 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4751194
C2 0.4915630 3.8694321 0.4899877 0.0245852 0.0056256 0.0013829 0.0000851 0.0000119 0.0000074 0.0000012 0.0000003 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0215252
C3 0.0263091 0.4899877 3.8683387 0.4839655 0.0284235 0.0058336 0.0012339 0.0001486 0.0000605 0.0000204 0.0000017 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0017256
C4 0.0115795 0.0245852 0.4839655 3.8611654 0.4885498 0.0248722 0.0094643 0.0016697 0.0004135 0.0000554 0.0000073 0.0000050 0.0000011 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0068438
C5 0.0012295 0.0056256 0.0284235 0.4885498 3.8684187 0.4900933 0.0225592 0.0087402 0.0017736 0.0001342 0.0000519 0.0000396 0.0000057 0.0000005 0.0000002 0.0000001 0.0000000 0.0000002 0.0000000 0.0000000 0.0000002 0.0000000 0.0000000 0.0008405
C6 0.0000890 0.0013829 0.0058336 0.0248722 0.4900933 3.8695932 0.4920813 0.0217478 0.0090207 0.0010276 0.0005009 0.0000498 0.0000082 0.0000012 0.0000002 0.0000001 0.0000001 0.0000003 0.0000000 0.0000001 0.0000003 0.0000000 0.0000000 0.0000396
C7 0.0000199 0.0000851 0.0012339 0.0094643 0.0225592 0.4920813 3.8668290 0.4913929 0.0243118 0.0053929 0.0011334 0.0001640 0.0000137 0.0000014 0.0000012 0.0000002 0.0000001 0.0000012 0.0000001 0.0000002 0.0000004 0.0000000 0.0000000 0.0000188
C8 0.0000085 0.0000119 0.0001486 0.0016697 0.0087402 0.0217478 0.4913929 3.8610664 0.4887592 0.0249010 0.0102941 0.0019785 0.0001857 0.0000131 0.0000092 0.0000024 0.0000003 0.0000013 0.0000001 0.0000002 0.0000021 0.0000000 0.0000000 0.0000067
C9 0.0000059 0.0000074 0.0000605 0.0004135 0.0017736 0.0090207 0.0243118 0.4887592 3.8749175 0.4897130 0.0223711 0.0099353 0.0012952 0.0000844 0.0000184 0.0000022 0.0000013 0.0000021 0.0000002 0.0000005 0.0000064 0.0000001 0.0000000 0.0000046
C10 0.0000006 0.0000012 0.0000204 0.0000554 0.0001342 0.0010276 0.0053929 0.0249010 0.4897130 3.8664021 0.4942776 0.0245180 0.0053198 0.0013436 0.0000748 0.0000308 0.0000064 0.0000016 0.0000005 0.0000015 0.0000017 0.0000001 0.0000000 0.0000008
C11 0.0000001 0.0000003 0.0000017 0.0000073 0.0000519 0.0005009 0.0011334 0.0102941 0.0223711 0.4942776 3.8747065 0.4843501 0.0286440 0.0057306 0.0011673 0.0002091 0.0000304 0.0000369 0.0000041 0.0000096 0.0000031 0.0000002 0.0000001 0.0000002
C12 0.0000001 0.0000002 0.0000007 0.0000050 0.0000396 0.0000498 0.0001640 0.0019785 0.0099353 0.0245180 0.4843501 3.8711170 0.4894448 0.0231372 0.0090973 0.0011959 0.0001287 0.0002988 0.0000335 0.0000388 0.0000131 0.0000008 0.0000003 0.0000002
C13 0.0000000 0.0000000 0.0000001 0.0000011 0.0000057 0.0000082 0.0000137 0.0001857 0.0012952 0.0053198 0.0286440 0.4894448 3.8601262 0.4938573 0.0243826 0.0054037 0.0011646 0.0001369 0.0000283 0.0001344 0.0000105 0.0000011 0.0000007 0.0000001
C14 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000012 0.0000014 0.0000131 0.0000844 0.0013436 0.0057306 0.0231372 0.4938573 3.8732908 0.4892915 0.0254668 0.0101387 0.0016911 0.0002630 0.0005915 0.0000551 0.0000068 0.0000025 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000002 0.0000012 0.0000092 0.0000184 0.0000748 0.0011673 0.0090973 0.0243826 0.4892915 3.8745576 0.4891959 0.0237483 0.0082944 0.0011899 0.0014012 0.0001537 0.0000095 0.0000068 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000024 0.0000022 0.0000308 0.0002091 0.0011959 0.0054037 0.0254668 0.4891959 3.8721951 0.4920391 0.0212929 0.0035143 0.0192459 0.0007645 0.0000559 0.0000608 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000013 0.0000064 0.0000304 0.0001287 0.0011646 0.0101387 0.0237483 0.4920391 3.8659271 0.4922674 0.0213491 0.0202920 0.0049779 0.0008970 0.0000737 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000003 0.0000012 0.0000013 0.0000021 0.0000016 0.0000369 0.0002988 0.0001369 0.0016911 0.0082944 0.0212929 0.4922674 3.8979144 0.4795755 0.0470908 0.0360600 0.0042906 0.0005149 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000005 0.0000041 0.0000335 0.0000283 0.0002630 0.0011899 0.0035143 0.0213491 0.4795755 2.9508323 0.6619936 0.4455491 0.0121911 0.0043676 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000002 0.0000005 0.0000015 0.0000096 0.0000388 0.0001344 0.0005915 0.0014012 0.0192459 0.0202920 0.0470908 0.6619936 8.0610242 0.1345014 0.0179493 0.0221746 0.0000000
O21 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000003 0.0000004 0.0000021 0.0000064 0.0000017 0.0000031 0.0000131 0.0000105 0.0000551 0.0001537 0.0007645 0.0049779 0.0360600 0.4455491 0.1345014 7.8814084 0.4110341 0.0395199 0.0000001
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000008 0.0000011 0.0000068 0.0000095 0.0000559 0.0008970 0.0042906 0.0121911 0.0179493 0.4110341 3.6217813 0.4876119 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000007 0.0000025 0.0000068 0.0000608 0.0000737 0.0005149 0.0043676 0.0221746 0.0395199 0.4876119 3.9671176 0.0000000
