

C1 3.9863289 0.4800587 0.0447493 0.0098855 0.0010148 0.0004136 0.0000779 0.0000869 0.0000403 0.0001699 0.0001095 0.0000029 0.4687286
C2 0.4800587 3.5281577 0.4350229 0.0155590 0.0047535 0.0010102 0.0001140 0.0000747 0.0001634 0.0007636 0.0001127 0.0000033 0.0186862
O3 0.0447493 0.4350229 7.9267090 0.4372142 0.0418947 0.0244077 0.0021024 0.0007584 0.0012218 0.0047259 0.0029683 0.0000951 0.0108085
C4 0.0098855 0.0155590 0.4372142 3.5361181 0.4802779 0.0217528 0.0044893 0.0026356 0.0035167 0.0236145 0.0174230 0.0005809 0.0066522
C5 0.0010148 0.0047535 0.0418947 0.4802779 3.8875947 0.6853665 0.0367339 0.0480111 0.0306891 0.6438901 0.0480666 0.0043911 0.0005198
C6 0.0004136 0.0010102 0.0244077 0.0217528 0.6853665 3.9493313 0.6913774 0.0367016 0.0467335 0.0359312 0.0067543 0.0010965 0.0002172
C7 0.0000779 0.0001140 0.0021024 0.0044893 0.0367339 0.6913774 3.9538315 0.6973288 0.0366825 0.0448206 0.0113997 0.0005818 0.0000325
C8 0.0000869 0.0000747 0.0007584 0.0026356 0.0480111 0.0367016 0.6973288 3.9386577 0.6952288 0.0374597 0.0078052 0.0009262 0.0000765
C9 0.0000403 0.0001634 0.0012218 0.0035167 0.0306891 0.0467335 0.0366825 0.6952288 3.9564566 0.6646000 0.0534969 0.0101530 0.0000201
C10 0.0001699 0.0007636 0.0047259 0.0236145 0.6438901 0.0359312 0.0448206 0.0374597 0.6646000 3.6028169 0.4475391 0.0137503 0.0001363
O11 0.0001095 0.0001127 0.0029683 0.0174230 0.0480666 0.0067543 0.0113997 0.0078052 0.0534969 0.4475391 7.9164940 0.4378069 0.0000747
C12 0.0000029 0.0000033 0.0000951 0.0005809 0.0043911 0.0010965 0.0005818 0.0009262 0.0101530 0.0137503 0.4378069 3.6372480 0.0000025
