

C1 3.9750579 0.4998191 0.0253474 0.0419924 0.4763681
C2 0.4998191 3.8940748 0.4988399 0.5242613 0.0205758
C3 0.0253474 0.4988399 3.9569138 0.0472378 0.0078855
S4 0.0419924 0.5242613 0.0472378 14.8016978 0.0030116
