

C1 3.9577085 0.4961104 0.0252260 0.0095223 0.0010489 0.0000767 0.0000245 0.0000053 0.0000287 0.0000014 0.0000013 0.0000002 0.0000010 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4710961
C2 0.4961104 3.8665805 0.4923274 0.0238934 0.0053551 0.0011040 0.0003581 0.0000600 0.0000658 0.0000123 0.0000158 0.0000030 0.0000111 0.0000019 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0193893
C3 0.0252260 0.4923274 3.8658139 0.4857843 0.0247859 0.0057063 0.0014278 0.0001383 0.0002044 0.0000454 0.0000224 0.0000050 0.0000327 0.0000038 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0087264
C4 0.0095223 0.0238934 0.4857843 3.8741368 0.4885119 0.0290750 0.0071530 0.0008453 0.0016977 0.0002228 0.0001428 0.0000229 0.0001312 0.0000164 0.0000014 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0064517
C5 0.0010489 0.0053551 0.0247859 0.4885119 3.8857555 0.4812378 0.0378324 0.0041657 0.0183315 0.0004830 0.0005870 0.0000837 0.0004212 0.0000506 0.0000041 0.0000005 0.0000004 0.0000001 0.0000000 0.0000000 0.0005096
C6 0.0000767 0.0011040 0.0057063 0.0290750 0.4812378 3.5833913 0.4031312 0.0126943 0.0149256 0.0036887 0.0006128 0.0001468 0.0020437 0.0001189 0.0000122 0.0000016 0.0000010 0.0000002 0.0000001 0.0000000 0.0000556
O7 0.0000245 0.0003581 0.0014278 0.0071530 0.0378324 0.4031312 7.8391729 0.4586125 0.1473354 0.0306848 0.0088181 0.0033459 0.0637160 0.0020015 0.0001698 0.0000227 0.0000154 0.0000031 0.0000011 0.0000003 0.0000116
C8 0.0000053 0.0000600 0.0001383 0.0008453 0.0041657 0.0126943 0.4586125 2.9466747 0.6609275 0.5145282 0.0354464 0.0034097 0.0050998 0.0007411 0.0000835 0.0000121 0.0000055 0.0000008 0.0000005 0.0000001 0.0000029
O9 0.0000287 0.0000658 0.0002044 0.0016977 0.0183315 0.0149256 0.1473354 0.6609275 8.0083913 0.0596749 0.0369915 0.0026608 0.0059909 0.0014779 0.0001545 0.0000125 0.0000108 0.0000011 0.0000011 0.0000002 0.0000207
C10 0.0000014 0.0000123 0.0000454 0.0002228 0.0004830 0.0036887 0.0306848 0.5145282 0.0596749 3.8990217 0.8589447 0.0364221 0.0321014 0.0116061 0.0012230 0.0001887 0.0000516 0.0000043 0.0000064 0.0000008 0.0000009
C11 0.0000013 0.0000158 0.0000224 0.0001428 0.0005870 0.0006128 0.0088181 0.0354464 0.0369915 0.8589447 3.9480877 0.5124211 0.0511117 0.0375344 0.0038900 0.0006286 0.0000752 0.0000086 0.0000140 0.0000020 0.0000009
C12 0.0000002 0.0000030 0.0000050 0.0000229 0.0000837 0.0001468 0.0033459 0.0034097 0.0026608 0.0364221 0.5124211 2.9602791 0.6847095 0.4447938 0.0124078 0.0047899 0.0005745 0.0000524 0.0000757 0.0000096 0.0000002
O13 0.0000010 0.0000111 0.0000327 0.0001312 0.0004212 0.0020437 0.0637160 0.0050998 0.0059909 0.0321014 0.0511117 0.6847095 7.9848849 0.1333455 0.0252558 0.0025580 0.0007849 0.0001761 0.0000404 0.0000069 0.0000006
O14 0.0000002 0.0000019 0.0000038 0.0000164 0.0000506 0.0001189 0.0020015 0.0007411 0.0014779 0.0116061 0.0375344 0.4447938 0.1333455 7.8064174 0.4120711 0.0344371 0.0143454 0.0014017 0.0005673 0.0000744 0.0000002
C15 0.0000000 0.0000001 0.0000004 0.0000014 0.0000041 0.0000122 0.0001698 0.0000835 0.0001545 0.0012230 0.0038900 0.0124078 0.0252558 0.4120711 3.6207099 0.4822217 0.0255862 0.0055686 0.0008708 0.0001420 0.0000001
C16 0.0000000 0.0000000 0.0000000 0.0000002 0.0000005 0.0000016 0.0000227 0.0000121 0.0000125 0.0001887 0.0006286 0.0047899 0.0025580 0.0344371 0.4822217 3.8768745 0.4887022 0.0233425 0.0076501 0.0014587 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000010 0.0000154 0.0000055 0.0000108 0.0000516 0.0000752 0.0005745 0.0007849 0.0143454 0.0255862 0.4887022 3.8598641 0.4949367 0.0220918 0.0080930 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000031 0.0000008 0.0000011 0.0000043 0.0000086 0.0000524 0.0001761 0.0014017 0.0055686 0.0233425 0.4949367 3.8602371 0.4902862 0.0248185 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000011 0.0000005 0.0000011 0.0000064 0.0000140 0.0000757 0.0000404 0.0005673 0.0008708 0.0076501 0.0220918 0.4902862 3.8721470 0.4948249 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000001 0.0000002 0.0000008 0.0000020 0.0000096 0.0000069 0.0000744 0.0001420 0.0014587 0.0080930 0.0248185 0.4948249 3.9702630 0.0000000
