

O1 8.1611334 0.7221431 0.0575384 0.0116313 0.0272310 0.0643677 0.0087993
C2 0.7221431 3.1729767 0.4727341 0.0283958 0.0508581 0.4719336 0.0173994
C3 0.0575384 0.4727341 3.9175265 0.5015501 0.0384113 0.0338601 0.4651472
C4 0.0116313 0.0283958 0.5015501 3.9753278 0.5269599 0.0200112 0.0193630
S5 0.0272310 0.0508581 0.0384113 0.5269599 14.7178195 0.5323288 0.0108948
C6 0.0643677 0.4719336 0.0338601 0.0200112 0.5323288 4.0278360 0.0054837
