

O1 8.1062021 0.7406899 0.0642824 0.0141574 0.0043448 0.0117415 0.0385962 0.0579701
C2 0.7406899 3.2896231 0.5056156 0.0284522 0.0065501 0.0173889 0.0327240 0.4496253
C3 0.0642824 0.5056156 3.8638562 0.6326256 0.0426232 0.0742033 0.7234887 0.0232857
C4 0.0141574 0.0284522 0.6326256 3.9274162 0.7746314 0.0761341 0.0436774 0.0039958
C5 0.0043448 0.0065501 0.0426232 0.7746314 4.1570027 0.6231063 0.0845398 0.0004722
S6 0.0117415 0.0173889 0.0742033 0.0761341 0.6231063 14.3232777 0.6407614 0.0022960
C7 0.0385962 0.0327240 0.7234887 0.0436774 0.0845398 0.6407614 4.1421108 0.0035917
