

C1 3.9740670 0.4925830 0.0395277 0.0043808 0.0026930 0.0044388 0.0413245 0.0004202 0.0000384 0.0002427 0.0003459 0.4719720
C2 0.4925830 3.1466602 0.6160288 0.0193687 0.0410068 0.0190925 0.6032810 0.0042193 0.0004848 0.0016940 0.0022598 0.0204641
N3 0.0395277 0.6160288 6.5315931 0.6574577 0.0574881 0.0475265 0.0908682 0.0027428 0.0016826 0.0025813 0.0065794 0.0067237
C4 0.0043808 0.0193687 0.6574577 3.5341813 0.6676049 0.0377543 0.0514260 0.0039785 0.0010520 0.0072646 0.0205840 0.0008792
C5 0.0026930 0.0410068 0.0574881 0.6676049 3.9417636 0.6386286 0.0553076 0.0285251 0.0050254 0.0519441 0.4857184 0.0013330
C6 0.0044388 0.0190925 0.0475265 0.0377543 0.6386286 3.4942188 0.6531477 0.4661046 0.0238514 0.0454736 0.0242665 0.0004484
N7 0.0413245 0.6032810 0.0908682 0.0514260 0.0553076 0.6531477 6.5185412 0.0294433 0.0110874 0.0071925 0.0064106 0.0098666
C8 0.0004202 0.0042193 0.0027428 0.0039785 0.0285251 0.4661046 0.0294433 3.4935607 0.4786622 0.4251821 0.0147904 0.0000702
C9 0.0000384 0.0004848 0.0016826 0.0010520 0.0050254 0.0238514 0.0110874 0.4786622 3.9865042 0.0449433 0.0041338 0.0000156
O10 0.0002427 0.0016940 0.0025813 0.0072646 0.0519441 0.0454736 0.0071925 0.4251821 0.0449433 7.9261443 0.4389859 0.0000735
C11 0.0003459 0.0022598 0.0065794 0.0205840 0.4857184 0.0242665 0.0064106 0.0147904 0.0041338 0.4389859 3.5285627 0.0001010
