

C1 3.9481597 0.6934505 0.0350846 0.0458966 0.0027163 0.0026430 0.0004338 0.0000853 0.0001983 0.0000862 0.0004437 0.0362683 0.7005147 0.4813750
C2 0.6934505 3.9484986 0.6981715 0.0369896 0.0048725 0.0008799 0.0003900 0.0001629 0.0000806 0.0001014 0.0004421 0.0519963 0.0381493 0.0237678
C3 0.0350846 0.6981715 3.9551619 0.6749841 0.0283273 0.0075869 0.0011601 0.0004043 0.0004303 0.0004573 0.0035799 0.0351234 0.0512709 0.0049730
C4 0.0458966 0.0369896 0.6749841 3.8593893 0.5031134 0.0294309 0.0069842 0.0007890 0.0023979 0.0008020 0.0071532 0.6820813 0.0351489 0.0025222
C5 0.0027163 0.0048725 0.0283273 0.5031134 3.8881680 0.4978406 0.0266516 0.0046247 0.0026368 0.0047192 0.0275248 0.0286071 0.0049652 0.0002276
C6 0.0026430 0.0008799 0.0075869 0.0294309 0.4978406 3.8728803 0.6767511 0.0351635 0.0467012 0.0347944 0.6787120 0.0078800 0.0008630 0.0001668
C7 0.0004338 0.0003900 0.0011601 0.0069842 0.0266516 0.6767511 3.9571626 0.6955198 0.0355545 0.0514587 0.0369571 0.0034096 0.0004219 0.0000323
C8 0.0000853 0.0001629 0.0004043 0.0007890 0.0046247 0.0351635 0.6955198 3.9487441 0.6944448 0.0385306 0.0511358 0.0004350 0.0000997 0.0000061
C9 0.0001983 0.0000806 0.0004303 0.0023979 0.0026368 0.0467012 0.0355545 0.6944448 3.9464391 0.6963523 0.0357850 0.0004485 0.0000818 0.0000138
C10 0.0000862 0.0001014 0.0004573 0.0008020 0.0047192 0.0347944 0.0514587 0.0385306 0.6963523 3.9544207 0.6928443 0.0004060 0.0001624 0.0000060
C11 0.0004437 0.0004421 0.0035799 0.0071532 0.0275248 0.6787120 0.0369571 0.0511358 0.0357850 0.6928443 3.9494937 0.0012313 0.0003963 0.0000337
C12 0.0362683 0.0519963 0.0351234 0.6820813 0.0286071 0.0078800 0.0034096 0.0004350 0.0004485 0.0004060 0.0012313 3.9562845 0.6860341 0.0052284
C13 0.7005147 0.0381493 0.0512709 0.0351489 0.0049652 0.0008630 0.0004219 0.0000997 0.0000818 0.0001624 0.0003963 0.6860341 3.9503856 0.0255784
