

C1 3.9509039 0.5007620 0.0234563 0.0030136 0.0267747 0.0006756 0.0015702 0.0001942 0.0000193 0.0000138 0.0000014 0.0000003 0.4719520
C2 0.5007620 3.8534718 0.4909540 0.0229659 0.0051654 0.0002640 0.0001680 0.0000865 0.0000098 0.0000740 0.0000099 0.0000009 0.0203058
C3 0.0234563 0.4909540 3.8753185 0.4782243 0.0361951 0.0046053 0.0006937 0.0009010 0.0000598 0.0001260 0.0000174 0.0000021 0.0059091
C4 0.0030136 0.0229659 0.4782243 3.5153391 0.4294458 0.0154620 0.0035324 0.0037339 0.0003831 0.0014286 0.0001980 0.0000165 0.0004110
O5 0.0267747 0.0051654 0.0361951 0.4294458 7.8937750 0.4035010 0.0507967 0.0727250 0.0037834 0.0016613 0.0002274 0.0000317 0.0094464
C6 0.0006756 0.0002640 0.0046053 0.0154620 0.4035010 3.1180958 0.4532272 0.4065440 0.0132347 0.0067130 0.0008715 0.0000704 0.0002738
C7 0.0015702 0.0001680 0.0006937 0.0035324 0.0507967 0.4532272 3.9665318 0.0506960 0.0029276 0.0011481 0.0001501 0.0000411 0.0001124
O8 0.0001942 0.0000865 0.0009010 0.0037339 0.0727250 0.4065440 0.0506960 7.9715609 0.4304876 0.0439181 0.0078814 0.0014839 0.0001280
C9 0.0000193 0.0000098 0.0000598 0.0003831 0.0037834 0.0132347 0.0029276 0.4304876 3.5188891 0.4790371 0.0250326 0.0055250 0.0000065
C10 0.0000138 0.0000740 0.0001260 0.0014286 0.0016613 0.0067130 0.0011481 0.0439181 0.4790371 3.8701198 0.4862373 0.0291371 0.0000052
C11 0.0000014 0.0000099 0.0000174 0.0001980 0.0002274 0.0008715 0.0001501 0.0078814 0.0250326 0.4862373 3.8678239 0.5001300 0.0000009
C12 0.0000003 0.0000009 0.0000021 0.0000165 0.0000317 0.0000704 0.0000411 0.0014839 0.0055250 0.0291371 0.5001300 3.9637506 0.0000002
