

O1 8.0949650 0.7093819 0.1396292 0.0252758 0.0026249 0.0009003 0.0001759 0.0004497 0.0001680 0.0008734 0.0476572
C2 0.7093819 2.9816189 0.4659850 0.0133242 0.0044582 0.0007582 0.0001616 0.0002820 0.0001609 0.0007400 0.4422505
O3 0.1396292 0.4659850 7.8609264 0.4137132 0.0395336 0.0084364 0.0010899 0.0026482 0.0010646 0.0080342 0.0286426
C4 0.0252758 0.0133242 0.4137132 3.5986132 0.4949167 0.0295885 0.0047312 0.0034608 0.0046348 0.0282348 0.0042082
C5 0.0026249 0.0044582 0.0395336 0.4949167 3.8584542 0.6776334 0.0344378 0.0480043 0.0340695 0.6788484 0.0007156
C6 0.0009003 0.0007582 0.0084364 0.0295885 0.6776334 3.9479129 0.6957488 0.0378110 0.0502206 0.0368331 0.0003503
C7 0.0001759 0.0001616 0.0010899 0.0047312 0.0344378 0.6957488 3.9614153 0.6932737 0.0355137 0.0513665 0.0000458
C8 0.0004497 0.0002820 0.0026482 0.0034608 0.0480043 0.0378110 0.6932737 3.9541267 0.6955653 0.0385845 0.0002241
C9 0.0001680 0.0001609 0.0010646 0.0046348 0.0340695 0.0502206 0.0355137 0.6955653 3.9528310 0.6959357 0.0000452
C10 0.0008734 0.0007400 0.0080342 0.0282348 0.6788484 0.0368331 0.0513665 0.0385845 0.6959357 3.9452422 0.0003478
