

C1 4.0541254 0.9132797 0.0381870 0.0136270 0.0022493 0.0004626 0.0000918 0.0000105 0.0000199 0.0000071 0.0000037 0.4836502
C2 0.9132797 3.9693651 0.5144548 0.0283924 0.0056802 0.0013224 0.0000926 0.0000280 0.0000266 0.0000047 0.0000049 0.0327753
C3 0.0381870 0.5144548 3.8637176 0.4822483 0.0274700 0.0056122 0.0011280 0.0001464 0.0001177 0.0000362 0.0000133 0.0084261
C4 0.0136270 0.0283924 0.4822483 3.8680398 0.4878392 0.0231113 0.0086084 0.0008995 0.0004700 0.0001219 0.0000306 0.0008256
C5 0.0022493 0.0056802 0.0274700 0.4878392 3.8588646 0.4911210 0.0233315 0.0054469 0.0010741 0.0001275 0.0002713 0.0001426
C6 0.0004626 0.0013224 0.0056122 0.0231113 0.4911210 3.8690425 0.4894499 0.0245149 0.0096011 0.0010970 0.0008993 0.0000388
C7 0.0000918 0.0000926 0.0011280 0.0086084 0.0233315 0.4894499 3.8748325 0.4906570 0.0226123 0.0055901 0.0018731 0.0000064
C8 0.0000105 0.0000280 0.0001464 0.0008995 0.0054469 0.0245149 0.4906570 3.8743484 0.4906874 0.0242006 0.0195807 0.0000015
C9 0.0000199 0.0000266 0.0001177 0.0004700 0.0010741 0.0096011 0.0226123 0.4906874 3.8808160 0.4743893 0.0477409 0.0000013
C10 0.0000071 0.0000047 0.0000362 0.0001219 0.0001275 0.0010970 0.0055901 0.0242006 0.4743893 3.5389490 0.4411736 0.0000004
O11 0.0000037 0.0000049 0.0000133 0.0000306 0.0002713 0.0008993 0.0018731 0.0195807 0.0477409 0.4411736 8.1154688 0.0000007
