

C1 3.9638972 0.5041289 0.0239307 0.0083549 0.0008930 0.0004140 0.0000468 0.0000060 0.0000162 0.0000014 0.0000005 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4712059
C2 0.5041289 3.8670788 0.4883607 0.0235454 0.0055396 0.0009264 0.0001320 0.0000123 0.0000332 0.0000036 0.0000015 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0217633
C3 0.0239307 0.4883607 3.8681341 0.4894151 0.0235277 0.0077651 0.0014116 0.0001570 0.0003556 0.0000408 0.0000136 0.0000018 0.0000006 0.0000001 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0018916
C4 0.0083549 0.0235454 0.4894151 3.8654054 0.4923043 0.0212294 0.0083088 0.0011009 0.0001141 0.0000181 0.0000163 0.0000095 0.0000010 0.0000002 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0068077
C5 0.0008930 0.0055396 0.0235277 0.4923043 3.8661572 0.4851453 0.0235203 0.0053905 0.0011864 0.0001809 0.0000210 0.0000282 0.0000028 0.0000006 0.0000001 0.0000001 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0008492
C6 0.0004140 0.0009264 0.0077651 0.0212294 0.4851453 3.8678915 0.4901513 0.0227797 0.0088933 0.0010462 0.0000969 0.0002275 0.0000237 0.0000060 0.0000009 0.0000006 0.0000013 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002400
C7 0.0000468 0.0001320 0.0014116 0.0083088 0.0235203 0.4901513 3.8733344 0.4937928 0.0255150 0.0054711 0.0010718 0.0001319 0.0000126 0.0000024 0.0000003 0.0000001 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000192
C8 0.0000060 0.0000123 0.0001570 0.0011009 0.0053905 0.0227797 0.4937928 3.8712277 0.4882943 0.0236006 0.0076399 0.0011499 0.0001163 0.0000108 0.0000025 0.0000011 0.0000023 0.0000006 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000049
C9 0.0000162 0.0000332 0.0003556 0.0001141 0.0011864 0.0088933 0.0255150 0.4882943 3.8693991 0.4870216 0.0212917 0.0069446 0.0009333 0.0000635 0.0000168 0.0000101 0.0000193 0.0000033 0.0000002 0.0000002 0.0000001 0.0000000 0.0000000 0.0000016
C10 0.0000014 0.0000036 0.0000408 0.0000181 0.0001809 0.0010462 0.0054711 0.0236006 0.4870216 3.8626480 0.4960416 0.0235737 0.0055863 0.0010620 0.0002470 0.0000288 0.0000122 0.0000058 0.0000004 0.0000002 0.0000000 0.0000000 0.0000001 0.0000003
C11 0.0000005 0.0000015 0.0000136 0.0000163 0.0000210 0.0000969 0.0010718 0.0076399 0.0212917 0.4960416 3.8662548 0.4901492 0.0248777 0.0057203 0.0013345 0.0001014 0.0001270 0.0000319 0.0000014 0.0000011 0.0000003 0.0000001 0.0000001 0.0000002
C12 0.0000003 0.0000004 0.0000018 0.0000095 0.0000282 0.0002275 0.0001319 0.0011499 0.0069446 0.0235737 0.4901492 3.8600593 0.4870814 0.0286440 0.0056775 0.0011083 0.0012019 0.0002401 0.0000080 0.0000095 0.0000019 0.0000002 0.0000003 0.0000002
C13 0.0000001 0.0000001 0.0000006 0.0000010 0.0000028 0.0000237 0.0000126 0.0001163 0.0009333 0.0055863 0.0248777 0.4870814 3.8791116 0.4850804 0.0256764 0.0093888 0.0100000 0.0029025 0.0000898 0.0000648 0.0000209 0.0000016 0.0000012 0.0000001
