

C1 3.9899728 0.7290516 0.0866037 0.0424383 0.0042422 0.0014430 0.0002081 0.0000386 0.0000632 0.0000084 0.0000443 0.0000217 0.6525610 0.4859464
C2 0.7290516 3.6439901 0.4919627 0.0812365 0.0082068 0.0048963 0.0008019 0.0001545 0.0003163 0.0000368 0.0002443 0.0000784 0.0454111 0.0255003
O3 0.0866037 0.4919627 7.9046134 0.4776722 0.0308016 0.0061545 0.0006444 0.0004283 0.0003190 0.0000438 0.0001383 0.0000648 0.0861504 0.0083572
C4 0.0424383 0.0812365 0.4776722 3.5638646 0.4814104 0.0469455 0.0052714 0.0014792 0.0009445 0.0001342 0.0002040 0.0002274 0.7123374 0.0049114
C5 0.0042422 0.0082068 0.0308016 0.4814104 3.5151692 0.4358308 0.0173167 0.0127681 0.0100552 0.0009439 0.0016402 0.0010340 0.0259381 0.0006597
O6 0.0014430 0.0048963 0.0061545 0.0469455 0.4358308 7.9066692 0.4412391 0.0446832 0.0104341 0.0019298 0.0050226 0.0064586 0.0108890 0.0001174
C7 0.0002081 0.0008019 0.0006444 0.0052714 0.0173167 0.4412391 3.5213764 0.4833559 0.0253430 0.0042402 0.0078529 0.0296015 0.0012971 0.0000237
C8 0.0000386 0.0001545 0.0004283 0.0014792 0.0127681 0.0446832 0.4833559 3.5955693 0.7037128 0.0441268 0.0805964 0.4752411 0.0002458 0.0000043
C9 0.0000632 0.0003163 0.0003190 0.0009445 0.0100552 0.0104341 0.0253430 0.7037128 3.9761812 0.6554080 0.0431832 0.0830205 0.0004336 0.0000072
C10 0.0000084 0.0000368 0.0000438 0.0001342 0.0009439 0.0019298 0.0042402 0.0441268 0.6554080 3.9711159 0.7253802 0.0883832 0.0000555 0.0000012
C11 0.0000443 0.0002443 0.0001383 0.0002040 0.0016402 0.0050226 0.0078529 0.0805964 0.0431832 0.7253802 3.6174558 0.4945005 0.0003128 0.0000038
O12 0.0000217 0.0000784 0.0000648 0.0002274 0.0010340 0.0064586 0.0296015 0.4752411 0.0830205 0.0883832 0.4945005 7.8924216 0.0001278 0.0000028
C13 0.6525610 0.0454111 0.0861504 0.7123374 0.0259381 0.0108890 0.0012971 0.0002458 0.0004336 0.0000555 0.0003128 0.0001278 3.9604304 0.0201723
