

C1 4.0535111 0.8583591 0.0408450 0.0133938 0.0008127 0.0002511 0.0002519 0.0000495 0.0000030 0.0406501 0.0097240 0.0208777 0.4840028
C2 0.8583591 3.8856802 0.5141527 0.0247049 0.0034263 0.0004968 0.0002509 0.0000327 0.0000034 0.4907822 0.0221940 0.0535791 0.0303902
C3 0.0408450 0.5141527 3.8704696 0.4977072 0.0215887 0.0064859 0.0018073 0.0001420 0.0000142 0.0170251 0.0011242 0.0084207 0.0056990
C4 0.0133938 0.0247049 0.4977072 3.8735428 0.5009292 0.0222580 0.0088695 0.0012254 0.0000828 0.0010573 0.0004860 0.0007278 0.0010485
C5 0.0008127 0.0034263 0.0215887 0.5009292 3.8827455 0.4885586 0.0242539 0.0057964 0.0012386 0.0008696 0.0066296 0.0003040 0.0000669
C6 0.0002511 0.0004968 0.0064859 0.0222580 0.4885586 3.8661560 0.4862983 0.0259703 0.0057054 0.0004236 0.0028342 0.0026407 0.0000307
C7 0.0002519 0.0002509 0.0018073 0.0088695 0.0242539 0.4862983 3.8697983 0.4844614 0.0269438 0.0000519 0.0004443 0.0002413 0.0000282
C8 0.0000495 0.0000327 0.0001420 0.0012254 0.0057964 0.0259703 0.4844614 3.8627298 0.5047842 0.0000050 0.0000295 0.0000517 0.0000036
C9 0.0000030 0.0000034 0.0000142 0.0000828 0.0012386 0.0057054 0.0269438 0.5047842 3.9659020 0.0000011 0.0000095 0.0000082 0.0000003
C10 0.0406501 0.4907822 0.0170251 0.0010573 0.0008696 0.0004236 0.0000519 0.0000050 0.0000011 3.5129774 0.4967480 0.4321085 0.0090993
C11 0.0097240 0.0221940 0.0011242 0.0004860 0.0066296 0.0028342 0.0004443 0.0000295 0.0000095 0.4967480 3.9682173 0.0491540 0.0006876
O12 0.0208777 0.0535791 0.0084207 0.0007278 0.0003040 0.0026407 0.0002413 0.0000517 0.0000082 0.4321085 0.0491540 8.0243077 0.0018406
