

C1 3.9723503 0.5164389 0.0243789 0.0371461 0.0059729 0.0008390 0.0002637 0.0000289 0.0000725 0.0000084 0.0000031 0.0000009 0.0000006 0.0000002 0.0000068 0.0000180 0.4747617
C2 0.5164389 3.8865110 0.5104388 0.8657706 0.0317097 0.0102350 0.0020484 0.0001423 0.0003432 0.0000591 0.0000249 0.0000036 0.0000046 0.0000012 0.0000510 0.0001257 0.0209243
C3 0.0243789 0.5104388 3.9732719 0.0332794 0.0146954 0.0013051 0.0001786 0.0002636 0.0000405 0.0000106 0.0000152 0.0000049 0.0000011 0.0000004 0.0000034 0.0000109 0.0046735
C4 0.0371461 0.8657706 0.0332794 3.9630794 0.5011899 0.0296938 0.0057495 0.0009644 0.0009981 0.0001864 0.0000627 0.0000217 0.0000064 0.0000029 0.0000883 0.0002628 0.0102053
C5 0.0059729 0.0317097 0.0146954 0.5011899 3.8649117 0.4902393 0.0235361 0.0080047 0.0049647 0.0017161 0.0009096 0.0001267 0.0000606 0.0000132 0.0002723 0.0007214 0.0012617
C6 0.0008390 0.0102350 0.0013051 0.0296938 0.4902393 3.8690667 0.4847075 0.0224851 0.0197344 0.0172524 0.0092263 0.0012579 0.0002797 0.0000790 0.0011330 0.0041263 0.0002084
C7 0.0002637 0.0020484 0.0001786 0.0057495 0.0235361 0.4847075 3.8062114 0.4912501 0.4505454 0.0421963 0.0207955 0.0042309 0.0006958 0.0001503 0.0046951 0.0219601 0.0000351
C8 0.0000289 0.0001423 0.0002636 0.0009644 0.0080047 0.0224851 0.4912501 3.9665320 0.0221276 0.0148521 0.0042765 0.0008447 0.0003205 0.0000605 0.0009002 0.0124002 0.0000058
C9 0.0000725 0.0003432 0.0000405 0.0009981 0.0049647 0.0197344 0.4505454 0.0221276 3.4589797 0.4125365 0.4625090 0.0193320 0.0049183 0.0004630 0.0212985 0.4622925 0.0000039
O10 0.0000084 0.0000591 0.0000106 0.0001864 0.0017161 0.0172524 0.0421963 0.0148521 0.4125365 8.0460377 0.0495944 0.0074117 0.0052165 0.0003282 0.0238072 0.0341451 0.0000041
C11 0.0000031 0.0000249 0.0000152 0.0000627 0.0009096 0.0092263 0.0207955 0.0042765 0.4625090 0.0495944 3.8809712 0.5104422 0.0300347 0.0056479 0.0052513 0.0229946 0.0000008
C12 0.0000009 0.0000036 0.0000049 0.0000217 0.0001267 0.0012579 0.0042309 0.0008447 0.0193320 0.0074117 0.5104422 3.9967316 0.8595383 0.0356638 0.0314543 0.0156201 0.0000003
C13 0.0000006 0.0000046 0.0000011 0.0000064 0.0000606 0.0002797 0.0006958 0.0003205 0.0049183 0.0052165 0.0300347 0.8595383 3.8898340 0.5124539 0.5014042 0.0285787 0.0000002
C14 0.0000002 0.0000012 0.0000004 0.0000029 0.0000132 0.0000790 0.0001503 0.0000605 0.0004630 0.0003282 0.0056479 0.0356638 0.5124539 3.9737045 0.0237637 0.0039542 0.0000000
C15 0.0000068 0.0000510 0.0000034 0.0000883 0.0002723 0.0011330 0.0046951 0.0009002 0.0212985 0.0238072 0.0052513 0.0314543 0.5014042 0.0237637 3.9133830 0.4818700 0.0000007
C16 0.0000180 0.0001257 0.0000109 0.0002628 0.0007214 0.0041263 0.0219601 0.0124002 0.4622925 0.0341451 0.0229946 0.0156201 0.0285787 0.0039542 0.4818700 3.8861122 0.0000014
