

C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000011 0.0000025 0.0000072 0.0000122 0.0001657 0.0018709 0.0092258 0.0237073 0.4806148 3.8850926 0.4713618 0.0561128 0.0341897 0.0043952 0.0003669 0.0005410 0.0000294 0.0000140 0.0000049 0.0000041 0.0000009 0.0000005 0.0000000 0.0000030 0.0000012 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000007 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000011 0.0000015 0.0000125 0.0001364 0.0011409 0.0056911 0.0301426 0.4713618 2.9401576 0.6794118 0.4311245 0.0112896 0.0025444 0.0046480 0.0001056 0.0000873 0.0000165 0.0000173 0.0000025 0.0000019 0.0000001 0.0000159 0.0000035 0.0000005 0.0000004 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000051 0.0000020 0.0000002 0.0000001 0.0000001 0.0000001 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000006 0.0000007 0.0000021 0.0000164 0.0001527 0.0007420 0.0025276 0.0161912 0.0561128 0.6794118 8.0470538 0.1336061 0.0108795 0.0029963 0.0549130 0.0017134 0.0004082 0.0002331 0.0003123 0.0000536 0.0000353 0.0000019 0.0000765 0.0000443 0.0000061 0.0000037 0.0000019 0.0000003 0.0000001 0.0000004 0.0000000 0.0000315 0.0000094 0.0000011 0.0000004 0.0000008 0.0000005 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000003 0.0000019 0.0000025 0.0000156 0.0000315 0.0002455 0.0001514 0.0010743 0.0059882 0.0341897 0.4311245 0.1336061 7.9476614 0.4130058 0.0390618 0.0077262 0.0003188 0.0003494 0.0000918 0.0002125 0.0000464 0.0000214 0.0000011 0.0000489 0.0000153 0.0000035 0.0000011 0.0000010 0.0000001 0.0000000 0.0000002 0.0000000 0.0000067 0.0000040 0.0000003 0.0000001 0.0000003 0.0000002 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000007 0.0000054 0.0000123 0.0001171 0.0002941 0.0043952 0.0112896 0.0108795 0.4130058 3.5738327 0.4686311 0.0366465 0.0040888 0.0005663 0.0003950 0.0009101 0.0001219 0.0000728 0.0000027 0.0000908 0.0000564 0.0000073 0.0000042 0.0000015 0.0000002 0.0000001 0.0000001 0.0000000 0.0000208 0.0000043 0.0000003 0.0000001 0.0000002 0.0000003 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000009 0.0000029 0.0000380 0.0001691 0.0003669 0.0025444 0.0029963 0.0390618 0.4686311 3.4969799 0.4370774 0.0140950 0.0054891 0.0011031 0.0021858 0.0005258 0.0002390 0.0000117 0.0007474 0.0003288 0.0000552 0.0000152 0.0000081 0.0000005 0.0000002 0.0000001 0.0000000 0.0000709 0.0000412 0.0000031 0.0000008 0.0000005 0.0000010 0.0000000
O23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000006 0.0000034 0.0000175 0.0000453 0.0003151 0.0005410 0.0046480 0.0549130 0.0077262 0.0366465 0.4370774 7.9184213 0.4302390 0.0430102 0.0129743 0.0095304 0.0007850 0.0004523 0.0000536 0.0052850 0.0028891 0.0002437 0.0002019 0.0000411 0.0000059 0.0000025 0.0000011 0.0000001 0.0017009 0.0003997 0.0000324 0.0000123 0.0000038 0.0000086 0.0000000
C24 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000031 0.0000051 0.0000374 0.0000294 0.0001056 0.0017134 0.0003188 0.0040888 0.0140950 0.4302390 3.5048009 0.4187438 0.0466276 0.0017443 0.0007682 0.0001153 0.0000792 0.0262013 0.0172407 0.0010282 0.0006172 0.0001157 0.0000178 0.0000070 0.0000015 0.0000002 0.0048961 0.0008544 0.0000639 0.0000259 0.0000064 0.0000236 0.0000000
C25 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000012 0.0000059 0.0000140 0.0000873 0.0004082 0.0003494 0.0005663 0.0054891 0.0430102 0.4187438 3.5003553 0.4262464 0.0133748 0.0046993 0.0006801 0.0004645 0.4684323 0.0433726 0.0043268 0.0015090 0.0003276 0.0000202 0.0000070 0.0000029 0.0000002 0.0183998 0.0054197 0.0003748 0.0001016 0.0000176 0.0000460 0.0000000
O26 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000006 0.0000026 0.0000049 0.0000165 0.0002331 0.0000918 0.0003950 0.0011031 0.0129743 0.0466276 0.4262464 7.9784206 0.4350603 0.0375617 0.0045458 0.0056476 0.0314253 0.0083076 0.0007840 0.0006008 0.0001679 0.0000100 0.0000033 0.0000027 0.0000002 0.0057376 0.0010180 0.0004309 0.0000485 0.0000159 0.0000097 0.0000000
C27 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000014 0.0000041 0.0000173 0.0003123 0.0002125 0.0009101 0.0021858 0.0095304 0.0017443 0.0133748 0.4350603 3.5091336 0.4764486 0.0410282 0.0022998 0.0027207 0.0007689 0.0000540 0.0000245 0.0000093 0.0000008 0.0000003 0.0000003 0.0000000 0.0001579 0.0000386 0.0000135 0.0000012 0.0000010 0.0000010 0.0000000
C28 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000009 0.0000025 0.0000536 0.0000464 0.0001219 0.0005258 0.0007850 0.0007682 0.0046993 0.0375617 0.4764486 3.4845948 0.4314448 0.0127230 0.0003298 0.0001492 0.0000343 0.0000355 0.0000087 0.0000015 0.0000001 0.0000003 0.0000000 0.0000641 0.0000188 0.0000047 0.0000006 0.0000006 0.0000009 0.0000000
O29 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000019 0.0000353 0.0000214 0.0000728 0.0002390 0.0004523 0.0001153 0.0006801 0.0045458 0.0410282 0.4314448 8.0592167 0.4449850 0.0000705 0.0000685 0.0000469 0.0003967 0.0000886 0.0000274 0.0000026 0.0000027 0.0000002 0.0004153 0.0000870 0.0000895 0.0000077 0.0000050 0.0000018 0.0000000
C30 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000019 0.0000011 0.0000027 0.0000117 0.0000536 0.0000792 0.0004645 0.0056476 0.0022998 0.0127230 0.4449850 3.5397540 0.0001555 0.0001789 0.0000946 0.0012168 0.0003364 0.0000564 0.0000064 0.0000058 0.0000004 0.0028896 0.0007094 0.0002327 0.0000222 0.0000192 0.0000098 0.0000000
C31 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000014 0.0000030 0.0000159 0.0000765 0.0000489 0.0000908 0.0007474 0.0052850 0.0262013 0.4684323 0.0314253 0.0027207 0.0003298 0.0000705 0.0001555 3.5354854 0.4246086 0.0159423 0.0219553 0.0034229 0.0002995 0.0001194 0.0000338 0.0000031 0.4611089 0.0396375 0.0025363 0.0005340 0.0001557 0.0004273 0.0000000
O32 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000007 0.0000012 0.0000035 0.0000443 0.0000153 0.0000564 0.0003288 0.0028891 0.0172407 0.0433726 0.0083076 0.0007689 0.0001492 0.0000685 0.0001789 0.4246086 7.8802506 0.4371371 0.0429372 0.0045262 0.0005553 0.0001889 0.0000534 0.0000080 0.0396295 0.0068575 0.0007439 0.0001490 0.0001032 0.0001273 0.0000000
C33 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000061 0.0000035 0.0000073 0.0000552 0.0002437 0.0010282 0.0043268 0.0007840 0.0000540 0.0000343 0.0000469 0.0000946 0.0159423 0.4371371 3.5365137 0.4609838 0.0384167 0.0024379 0.0005277 0.0002082 0.0000229 0.0209128 0.0022012 0.0002980 0.0001084 0.0000130 0.0000252 0.0000000
C34 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000037 0.0000011 0.0000042 0.0000152 0.0002019 0.0006172 0.0015090 0.0006008 0.0000245 0.0000355 0.0003967 0.0012168 0.0219553 0.0429372 0.4609838 3.5075671 0.4310238 0.0181992 0.0052909 0.0008844 0.0000942 0.4402038 0.0329088 0.0023554 0.0005235 0.0000764 0.0001412 0.0000000
O35 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000019 0.0000010 0.0000015 0.0000081 0.0000411 0.0001157 0.0003276 0.0001679 0.0000093 0.0000087 0.0000886 0.0003364 0.0034229 0.0045262 0.0384167 0.4310238 7.8425696 0.4371186 0.0381170 0.0214692 0.0009323 0.0332114 0.0487963 0.0017101 0.0002347 0.0001331 0.0001005 0.0000000
C36 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000001 0.0000002 0.0000005 0.0000059 0.0000178 0.0000202 0.0000100 0.0000008 0.0000015 0.0000274 0.0000564 0.0002995 0.0005553 0.0024379 0.0181992 0.4371186 3.5213613 0.4628525 0.0382262 0.0051976 0.0021825 0.0014058 0.0003651 0.0000299 0.0000348 0.0000039 0.0000000
C37 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000002 0.0000025 0.0000070 0.0000070 0.0000033 0.0000003 0.0000001 0.0000026 0.0000064 0.0001194 0.0001889 0.0005277 0.0052909 0.0381170 0.4628525 3.5348887 0.4414286 0.0196122 0.0004686 0.0002319 0.0000637 0.0000716 0.0000488 0.0000044 0.0000000
O38 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000002 0.0000001 0.0000001 0.0000011 0.0000015 0.0000029 0.0000027 0.0000003 0.0000003 0.0000027 0.0000058 0.0000338 0.0000534 0.0002082 0.0008844 0.0214692 0.0382262 0.4414286 7.9103237 0.4504120 0.0001774 0.0001128 0.0000410 0.0000380 0.0000239 0.0000073 0.0000000
C39 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000002 0.0000002 0.0000000 0.0000000 0.0000002 0.0000004 0.0000031 0.0000080 0.0000229 0.0000942 0.0009323 0.0051976 0.0196122 0.4504120 3.6247603 0.0000138 0.0000070 0.0000038 0.0000019 0.0000035 0.0000009 0.0000000
C40 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000007 0.0000051 0.0000315 0.0000067 0.0000208 0.0000709 0.0017009 0.0048961 0.0183998 0.0057376 0.0001579 0.0000641 0.0004153 0.0028896 0.4611089 0.0396295 0.0209128 0.4402038 0.0332114 0.0021825 0.0004686 0.0001774 0.0000138 3.5245081 0.4251516 0.0199541 0.0050878 0.0005677 0.0007982 0.0000000
O41 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000003 0.0000020 0.0000094 0.0000040 0.0000043 0.0000412 0.0003997 0.0008544 0.0054197 0.0010180 0.0000386 0.0000188 0.0000870 0.0007094 0.0396375 0.0068575 0.0022012 0.0329088 0.0487963 0.0014058 0.0002319 0.0001128 0.0000070 0.4251516 7.8176249 0.4353697 0.0325238 0.0067028 0.0215785 0.0000000
C42 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000011 0.0000003 0.0000003 0.0000031 0.0000324 0.0000639 0.0003748 0.0004309 0.0000135 0.0000047 0.0000895 0.0002327 0.0025363 0.0007439 0.0002980 0.0023554 0.0017101 0.0003651 0.0000637 0.0000410 0.0000038 0.0199541 0.4353697 3.5203558 0.4708791 0.0452201 0.0026393 0.0000000
C43 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000001 0.0000001 0.0000008 0.0000123 0.0000259 0.0001016 0.0000485 0.0000012 0.0000006 0.0000077 0.0000222 0.0005340 0.0001490 0.0001084 0.0005235 0.0002347 0.0000299 0.0000716 0.0000380 0.0000019 0.0050878 0.0325238 0.4708791 3.4960897 0.4390842 0.0141092 0.0000000
O44 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000008 0.0000003 0.0000002 0.0000005 0.0000038 0.0000064 0.0000176 0.0000159 0.0000010 0.0000006 0.0000050 0.0000192 0.0001557 0.0001032 0.0000130 0.0000764 0.0001331 0.0000348 0.0000488 0.0000239 0.0000035 0.0005677 0.0067028 0.0452201 0.4390842 8.0063707 0.4403761 0.0000000
C45 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000002 0.0000003 0.0000010 0.0000086 0.0000236 0.0000460 0.0000097 0.0000010 0.0000009 0.0000018 0.0000098 0.0004273 0.0001273 0.0000252 0.0001412 0.0001005 0.0000039 0.0000044 0.0000073 0.0000009 0.0007982 0.0215785 0.0026393 0.0141092 0.4403761 3.5927390 0.0000000
