

C1 3.9778691 0.4935965 0.0309318 0.0067423 0.0009083 0.0002708 0.0001157 0.0000127 0.0000046 0.0000127 0.0017415 0.0001346 0.4818661
C2 0.4935965 3.8696059 0.4965516 0.0231110 0.0049823 0.0013642 0.0003265 0.0000423 0.0000099 0.0000510 0.0148634 0.0008997 0.0213494
C3 0.0309318 0.4965516 3.8498080 0.4757573 0.0291207 0.0049853 0.0010113 0.0000804 0.0000274 0.0002241 0.0318036 0.0061078 0.0030854
C4 0.0067423 0.0231110 0.4757573 3.9215451 0.4837416 0.0230584 0.0079427 0.0007907 0.0002374 0.0014173 0.5252752 0.0193939 0.0010062
C5 0.0009083 0.0049823 0.0291207 0.4837416 3.8617300 0.4862913 0.0419443 0.0041162 0.0004914 0.0174512 0.0426937 0.0016547 0.0001204
C6 0.0002708 0.0013642 0.0049853 0.0230584 0.4862913 3.6204086 0.4055014 0.0121506 0.0045250 0.0130142 0.0099177 0.0089138 0.0000581
O7 0.0001157 0.0003265 0.0010113 0.0079427 0.0419443 0.4055014 7.9051241 0.4480351 0.0361732 0.1384979 0.0010136 0.0009658 0.0000238
C8 0.0000127 0.0000423 0.0000804 0.0007907 0.0041162 0.0121506 0.4480351 2.9363035 0.4809048 0.6720435 0.0002921 0.0001739 0.0000025
C9 0.0000046 0.0000099 0.0000274 0.0002374 0.0004914 0.0045250 0.0361732 0.4809048 3.9827000 0.0559949 0.0000487 0.0000474 0.0000010
O10 0.0000127 0.0000510 0.0002241 0.0014173 0.0174512 0.0130142 0.1384979 0.6720435 0.0559949 8.1129571 0.0011315 0.0000987 0.0000032
S11 0.0017415 0.0148634 0.0318036 0.5252752 0.0426937 0.0099177 0.0010136 0.0002921 0.0000487 0.0011315 14.6468294 0.5541393 0.0002522
C12 0.0001346 0.0008997 0.0061078 0.0193939 0.0016547 0.0089138 0.0009658 0.0001739 0.0000474 0.0000987 0.5541393 4.0878698 0.0000157
