

C1 3.9600271 0.4925547 0.0287182 0.0061978 0.0010850 0.0001675 0.0000248 0.0000053 0.0000030 0.0000003 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4813815
C2 0.4925547 3.8710869 0.4944573 0.0224537 0.0078680 0.0009486 0.0001043 0.0000206 0.0000187 0.0000024 0.0000013 0.0000005 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0212224
C3 0.0287182 0.4944573 3.8584915 0.4904075 0.0243836 0.0057557 0.0010741 0.0001730 0.0000230 0.0000042 0.0000027 0.0000010 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0021206
C4 0.0061978 0.0224537 0.4904075 3.8761753 0.4938942 0.0234921 0.0087697 0.0011258 0.0001142 0.0000228 0.0000054 0.0000013 0.0000002 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0004521
C5 0.0010850 0.0078680 0.0243836 0.4938942 3.8596410 0.4855774 0.0232924 0.0056561 0.0011134 0.0001292 0.0001287 0.0000423 0.0000015 0.0000009 0.0000001 0.0000004 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000817
C6 0.0001675 0.0009486 0.0057557 0.0234921 0.4855774 3.8669797 0.4957045 0.0243587 0.0090997 0.0010145 0.0004916 0.0001320 0.0000059 0.0000027 0.0000004 0.0000011 0.0000007 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000273
C7 0.0000248 0.0001043 0.0010741 0.0087697 0.0232924 0.4957045 3.8691862 0.4922760 0.0237353 0.0054352 0.0009609 0.0001472 0.0000234 0.0000303 0.0000031 0.0000034 0.0000014 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000050
C8 0.0000053 0.0000206 0.0001730 0.0011258 0.0056561 0.0243587 0.4922760 3.8683315 0.4951866 0.0230834 0.0091507 0.0012663 0.0001113 0.0002494 0.0000338 0.0000378 0.0000143 0.0000046 0.0000006 0.0000002 0.0000001 0.0000000 0.0000000 0.0000013
C9 0.0000030 0.0000187 0.0000230 0.0001142 0.0011134 0.0090997 0.0237353 0.4951866 3.8646625 0.4934990 0.0240830 0.0056041 0.0009307 0.0001473 0.0000167 0.0000087 0.0000176 0.0000226 0.0000040 0.0000004 0.0000001 0.0000000 0.0000000 0.0000005
C10 0.0000003 0.0000024 0.0000042 0.0000228 0.0001292 0.0010145 0.0054352 0.0230834 0.4934990 3.8674509 0.4920013 0.0240520 0.0074493 0.0016763 0.0002117 0.0000933 0.0002837 0.0001152 0.0000442 0.0000040 0.0000015 0.0000002 0.0000000 0.0000001
C11 0.0000002 0.0000013 0.0000027 0.0000054 0.0001287 0.0004916 0.0009609 0.0091507 0.0240830 0.4920013 3.8716491 0.4858065 0.0218552 0.0054686 0.0003303 0.0008472 0.0022321 0.0002640 0.0001283 0.0000237 0.0000064 0.0000006 0.0000002 0.0000001
C12 0.0000001 0.0000005 0.0000010 0.0000013 0.0000423 0.0001320 0.0001472 0.0012663 0.0056041 0.0240520 0.4858065 3.8599100 0.5032312 0.0201357 0.0017475 0.0006626 0.0041153 0.0020746 0.0002538 0.0000203 0.0000034 0.0000010 0.0000001 0.0000000
C13 0.0000000 0.0000000 0.0000001 0.0000002 0.0000015 0.0000059 0.0000234 0.0001113 0.0009307 0.0074493 0.0218552 0.5032312 3.8770681 0.5076391 0.0211101 0.0014383 0.0005431 0.0004918 0.0000545 0.0000050 0.0000008 0.0000005 0.0000001 0.0000000
C14 0.0000000 0.0000000 0.0000002 0.0000008 0.0000009 0.0000027 0.0000303 0.0002494 0.0001473 0.0016763 0.0054686 0.0201357 0.5076391 3.8712774 0.5139976 0.0204834 0.0014991 0.0002385 0.0001369 0.0000150 0.0000012 0.0000045 0.0000005 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000031 0.0000338 0.0000167 0.0002117 0.0003303 0.0017475 0.0211101 0.5139976 3.8749808 0.5118139 0.0200664 0.0045780 0.0011012 0.0000848 0.0000103 0.0000237 0.0000023 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000004 0.0000011 0.0000034 0.0000378 0.0000087 0.0000933 0.0008472 0.0006626 0.0014383 0.0204834 0.5118139 3.8714911 0.5059797 0.0222200 0.0067988 0.0008850 0.0000613 0.0000323 0.0000052 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000007 0.0000014 0.0000143 0.0000176 0.0002837 0.0022321 0.0041153 0.0005431 0.0014991 0.0200664 0.5059797 3.8517496 0.4912998 0.0234663 0.0054307 0.0012971 0.0000588 0.0000357 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000006 0.0000009 0.0000046 0.0000226 0.0001152 0.0002640 0.0020746 0.0004918 0.0002385 0.0045780 0.0222200 0.4912998 3.8688890 0.4871840 0.0275459 0.0055318 0.0009572 0.0001766 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000006 0.0000040 0.0000442 0.0001283 0.0002538 0.0000545 0.0001369 0.0011012 0.0067988 0.0234663 0.4871840 3.8725471 0.4888859 0.0230522 0.0079567 0.0010318 0.0000000
C20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000040 0.0000237 0.0000203 0.0000050 0.0000150 0.0000848 0.0008850 0.0054307 0.0275459 0.4888859 3.8626144 0.4927750 0.0231729 0.0058537 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000015 0.0000064 0.0000034 0.0000008 0.0000012 0.0000103 0.0000613 0.0012971 0.0055318 0.0230522 0.4927750 3.8567255 0.4881152 0.0291446 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000006 0.0000010 0.0000005 0.0000045 0.0000237 0.0000323 0.0000588 0.0009572 0.0079567 0.0231729 0.4881152 3.8694842 0.4946817 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000001 0.0000005 0.0000023 0.0000052 0.0000357 0.0001766 0.0010318 0.0058537 0.0291446 0.4946817 3.9533801 0.0000000
