

C1 3.9676773 0.5013505 0.0415652 0.0064229 0.0006344 0.0002104 0.0001605 0.0000597 0.4733507
C2 0.5013505 3.9772537 0.5367192 0.0200650 0.0033947 0.0007924 0.0004751 0.0002247 0.0225536
S3 0.0415652 0.5367192 14.6783699 0.5475565 0.0404456 0.0079445 0.0065250 0.0019732 0.0140589
C4 0.0064229 0.0200650 0.5475565 3.9800708 0.4857463 0.0254430 0.0315392 0.0050566 0.0009055
C5 0.0006344 0.0033947 0.0404456 0.4857463 3.8954689 0.4737832 0.0481735 0.0369498 0.0001038
C6 0.0002104 0.0007924 0.0079445 0.0254430 0.4737832 2.9636896 0.6903096 0.4398004 0.0000405
O7 0.0001605 0.0004751 0.0065250 0.0315392 0.0481735 0.6903096 8.0641832 0.1455555 0.0000380
O8 0.0000597 0.0002247 0.0019732 0.0050566 0.0369498 0.4398004 0.1455555 8.1159943 0.0000126
