

C1 3.9582164 0.4746262 0.0271512 0.0519264 0.4712884
C2 0.4746262 3.5640859 0.4877231 0.4817380 0.0204991
C3 0.0271512 0.4877231 3.9900533 0.0385494 0.0037609
N4 0.0519264 0.4817380 0.0385494 6.4199296 0.0124947
