

C1 4.0138240 0.8888037 0.0443539 0.0599995 0.0047870 0.0015074 0.4852589
C2 0.8888037 3.9632356 0.5214074 0.0628982 0.0243526 0.0034898 0.0309353
C3 0.0443539 0.5214074 3.2910828 0.7086207 0.4847294 0.0279638 0.0060075
O4 0.0599995 0.0628982 0.7086207 8.0627573 0.0618833 0.0149396 0.0039232
C5 0.0047870 0.0243526 0.4847294 0.0618833 3.9121144 0.5005118 0.0008471
C6 0.0015074 0.0034898 0.0279638 0.0149396 0.5005118 3.9642222 0.0000750
