

C1 3.9709765 0.5033938 0.0256771 0.0058264 0.0020018 0.0003300 0.0000266 0.0000183 0.0007561 0.0000475 0.0000338 0.0015261 0.4772841
C2 0.5033938 3.8626658 0.4830365 0.0322269 0.0104195 0.0013695 0.0000860 0.0000682 0.0031813 0.0001825 0.0001448 0.0084089 0.0230631
C3 0.0256771 0.4830365 3.8730055 0.4863798 0.0357868 0.0046788 0.0004272 0.0000826 0.0051387 0.0006769 0.0001775 0.0312748 0.0060149
C4 0.0058264 0.0322269 0.4863798 3.4003984 0.7206487 0.0302604 0.0044691 0.0009231 0.0611066 0.0062541 0.0026033 0.5176011 0.0011830
N5 0.0020018 0.0104195 0.0357868 0.7206487 6.7647374 0.5557730 0.0388553 0.0055508 0.0742862 0.0065727 0.0016034 0.1477628 0.0004314
C6 0.0003300 0.0013695 0.0046788 0.0302604 0.5557730 3.4670451 0.4788749 0.0294074 0.7073948 0.0216574 0.0079526 0.0699738 0.0000777
C7 0.0000266 0.0000860 0.0004272 0.0044691 0.0388553 0.4788749 3.8814850 0.4911378 0.0261383 0.0048978 0.0022977 0.0105112 0.0000057
C8 0.0000183 0.0000682 0.0000826 0.0009231 0.0055508 0.0294074 0.4911378 3.9648942 0.0104431 0.0034834 0.0005581 0.0025232 0.0000036
C9 0.0007561 0.0031813 0.0051387 0.0611066 0.0742862 0.7073948 0.0261383 0.0104431 4.0634304 0.5077187 0.0307450 0.6207328 0.0001386
C10 0.0000475 0.0001825 0.0006769 0.0062541 0.0065727 0.0216574 0.0048978 0.0034834 0.5077187 3.8632792 0.5022385 0.0257906 0.0000087
C11 0.0000338 0.0001448 0.0001775 0.0026033 0.0016034 0.0079526 0.0022977 0.0005581 0.0307450 0.5022385 3.9519808 0.0054417 0.0000065
S12 0.0015261 0.0084089 0.0312748 0.5176011 0.1477628 0.0699738 0.0105112 0.0025232 0.6207328 0.0257906 0.0054417 14.4921655 0.0002833
