

C1 4.1021644 0.5556286 0.0199249 0.0032728 0.0023388 0.0010621 0.0180484 0.4725716
S2 0.5556286 14.6425488 0.5234931 0.0420124 0.0510569 0.0262272 0.0125461 0.0337893
C3 0.0199249 0.5234931 3.8822350 0.4926341 0.4697388 0.0545707 0.0327373 0.0017928
C4 0.0032728 0.0420124 0.4926341 3.9563447 0.0282104 0.0114499 0.0097630 0.0006033
C5 0.0023388 0.0510569 0.4697388 0.0282104 2.9374974 0.6887607 0.4338768 0.0005513
O6 0.0010621 0.0262272 0.0545707 0.0114499 0.6887607 8.0985468 0.1410192 0.0002949
O7 0.0180484 0.0125461 0.0327373 0.0097630 0.4338768 0.1410192 8.0888072 0.0042649
