

C1 3.9510049 0.4927479 0.0341568 0.0131919 0.0010314 0.0019444 0.0001054 0.0000593 0.0000044 0.0001045 0.0000189 0.4768209
C2 0.4927479 3.8399524 0.5322615 0.0365509 0.0021181 0.0022286 0.0003132 0.0001608 0.0000117 0.0002639 0.0000702 0.0228460
C3 0.0341568 0.5322615 4.1593251 1.2869776 0.0448558 0.0499016 0.0068844 0.0031148 0.0002329 0.0064852 0.0026363 0.0066748
C4 0.0131919 0.0365509 1.2869776 4.0436402 0.5228311 0.0748843 0.0268511 0.0063497 0.0004588 0.0164056 0.0038841 0.0025635
C5 0.0010314 0.0021181 0.0448558 0.5228311 3.1513720 0.7226240 0.4317458 0.0367293 0.0029972 0.0435633 0.0026758 0.0002277
O6 0.0019444 0.0022286 0.0499016 0.0748843 0.7226240 8.0327497 0.0505387 0.0417757 0.0022593 0.0137649 0.0013270 0.0004210
C7 0.0001054 0.0003132 0.0068844 0.0268511 0.4317458 0.0505387 3.1248138 0.4166494 0.0198330 0.4125238 0.0175487 0.0000192
O8 0.0000593 0.0001608 0.0031148 0.0063497 0.0367293 0.0417757 0.4166494 7.8939808 0.4430184 0.0754698 0.0041026 0.0000126
C9 0.0000044 0.0000117 0.0002329 0.0004588 0.0029972 0.0022593 0.0198330 0.4430184 3.6112811 0.0042553 0.0008544 0.0000011
O10 0.0001045 0.0002639 0.0064852 0.0164056 0.0435633 0.0137649 0.4125238 0.0754698 0.0042553 7.9049503 0.4412494 0.0000231
C11 0.0000189 0.0000702 0.0026363 0.0038841 0.0026758 0.0013270 0.0175487 0.0041026 0.0008544 0.4412494 3.6183993 0.0000053
