

C1 4.0511043 0.9123272 0.0378899 0.0321761 0.4877598
C2 0.9123272 3.9548281 0.5226825 0.0392406 0.0321508
C3 0.0378899 0.5226825 3.9901451 0.5475061 0.0067767
S4 0.0321761 0.0392406 0.5475061 14.7719893 0.0032018
