

C1 3.9413364 0.5347541 0.0351849 0.0031408 0.0067378 0.0004328 0.0005320 0.0000766 0.0000504 0.0000158 0.0000303 0.0000905 0.4729626
C2 0.5347541 4.0901547 1.1603073 0.0542354 0.1458561 0.0089499 0.0111674 0.0015807 0.0010599 0.0003259 0.0006409 0.0018930 0.0250432
C3 0.0351849 1.1603073 3.9724692 0.7717216 0.0543800 0.0037245 0.0022602 0.0004050 0.0002050 0.0000735 0.0001247 0.0005424 0.0085280
C4 0.0031408 0.0542354 0.7717216 4.0746111 1.0579999 0.0381421 0.0265831 0.0035808 0.0020964 0.0006844 0.0014265 0.0077972 0.0008241
C5 0.0067378 0.1458561 0.0543800 1.0579999 4.2885705 0.6514083 0.0432622 0.0065973 0.0015850 0.0010012 0.0022493 0.0201971 0.0039583
C6 0.0004328 0.0089499 0.0037245 0.0381421 0.6514083 3.6632916 0.4456890 0.0265570 0.0049829 0.0025958 0.0047805 0.0237618 0.0002668
C7 0.0005320 0.0111674 0.0022602 0.0265831 0.0432622 0.4456890 3.8836648 0.6916052 0.0355754 0.0471353 0.0372294 0.6786731 0.0000534
C8 0.0000766 0.0015807 0.0004050 0.0035808 0.0065973 0.0265570 0.6916052 3.9393428 0.6846374 0.0374269 0.0526097 0.0347567 0.0000287
C9 0.0000504 0.0010599 0.0002050 0.0020964 0.0015850 0.0049829 0.0355754 0.6846374 3.9511890 0.7025361 0.0362250 0.0500394 0.0000371
C10 0.0000158 0.0003259 0.0000735 0.0006844 0.0010012 0.0025958 0.0471353 0.0374269 0.7025361 3.9626862 0.6919185 0.0364757 0.0000128
C11 0.0000303 0.0006409 0.0001247 0.0014265 0.0022493 0.0047805 0.0372294 0.0526097 0.0362250 0.6919185 3.9444244 0.6936962 0.0000320
C12 0.0000905 0.0018930 0.0005424 0.0077972 0.0201971 0.0237618 0.6786731 0.0347567 0.0500394 0.0364757 0.6936962 3.9185998 0.0000318
