

C1 3.9660667 0.4969737 0.0298708 0.0061670 0.0011288 0.0002326 0.0000887 0.0000053 0.0000017 0.0000004 0.0000002 0.4822281
C2 0.4969737 3.8796358 0.4900749 0.0247772 0.0057580 0.0012549 0.0002368 0.0000199 0.0000055 0.0000009 0.0000009 0.0226470
C3 0.0298708 0.4900749 3.8596540 0.4872002 0.0278711 0.0055163 0.0010776 0.0000769 0.0000359 0.0000053 0.0000045 0.0044115
C4 0.0061670 0.0247772 0.4872002 3.8748450 0.4867111 0.0249081 0.0058348 0.0011580 0.0001853 0.0000248 0.0000439 0.0011910
C5 0.0011288 0.0057580 0.0278711 0.4867111 3.8639622 0.4966567 0.0243931 0.0093090 0.0012128 0.0001144 0.0003331 0.0002122
C6 0.0002326 0.0012549 0.0055163 0.0249081 0.4966567 3.8700897 0.4916727 0.0235834 0.0057641 0.0010452 0.0001704 0.0000749
C7 0.0000887 0.0002368 0.0010776 0.0058348 0.0243931 0.4916727 3.8690775 0.4947751 0.0234723 0.0080444 0.0016232 0.0000253
C8 0.0000053 0.0000199 0.0000769 0.0011580 0.0093090 0.0235834 0.4947751 3.8679756 0.4873513 0.0220463 0.0082122 0.0000013
C9 0.0000017 0.0000055 0.0000359 0.0001853 0.0012128 0.0057641 0.0234723 0.4873513 3.8689959 0.4908496 0.0247209 0.0000006
C10 0.0000004 0.0000009 0.0000053 0.0000248 0.0001144 0.0010452 0.0080444 0.0220463 0.4908496 3.8650244 0.4975503 0.0000002
C11 0.0000002 0.0000009 0.0000045 0.0000439 0.0003331 0.0001704 0.0016232 0.0082122 0.0247209 0.4975503 3.9660528 0.0000001
