

C1 3.9706834 0.4892918 0.0306313 0.0259982 0.0055417 0.0016826 0.4787878
C2 0.4892918 3.7938511 0.4910851 0.4819906 0.0214051 0.0163421 0.0213656
C3 0.0306313 0.4910851 3.9576865 0.0237398 0.0092330 0.0035211 0.0031871
C4 0.0259982 0.4819906 0.0237398 3.8788373 0.4800228 0.0408045 0.0050838
C5 0.0055417 0.0214051 0.0092330 0.4800228 3.5680413 0.4462485 0.0011894
O6 0.0016826 0.0163421 0.0035211 0.0408045 0.4462485 8.0511152 0.0002194
