

C1 3.9591772 0.5005360 0.0260448 0.0058735 0.0013905 0.0002320 0.0000843 0.0000258 0.0000013 0.0000003 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4820227
C2 0.5005360 3.8686717 0.4872781 0.0282551 0.0060776 0.0011014 0.0002133 0.0000855 0.0000064 0.0000010 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0225949
C3 0.0260448 0.4872781 3.8727412 0.4906225 0.0248744 0.0059506 0.0013137 0.0002424 0.0000230 0.0000032 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0066224
C4 0.0058735 0.0282551 0.4906225 3.8630992 0.4893592 0.0287609 0.0055516 0.0010632 0.0000762 0.0000146 0.0000024 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0013381
C5 0.0013905 0.0060776 0.0248744 0.4893592 3.8812002 0.4831063 0.0247794 0.0059023 0.0011386 0.0001393 0.0000147 0.0000020 0.0000003 0.0000001 0.0000002 0.0000000 0.0000000 0.0000000 0.0000001 0.0003144
C6 0.0002320 0.0011014 0.0059506 0.0287609 0.4831063 3.8710125 0.4904388 0.0259883 0.0090694 0.0014922 0.0001516 0.0000146 0.0000035 0.0000004 0.0000017 0.0000002 0.0000000 0.0000000 0.0000001 0.0001114
C7 0.0000843 0.0002133 0.0013137 0.0055516 0.0247794 0.4904388 3.8645988 0.4929932 0.0212215 0.0065855 0.0009846 0.0000732 0.0000184 0.0000025 0.0000111 0.0000014 0.0000001 0.0000000 0.0000002 0.0000337
C8 0.0000258 0.0000855 0.0002424 0.0010632 0.0059023 0.0259883 0.4929932 3.8581272 0.4942773 0.0232183 0.0059408 0.0010880 0.0002768 0.0000121 0.0000146 0.0000015 0.0000002 0.0000001 0.0000005 0.0000105
C9 0.0000013 0.0000064 0.0000230 0.0000762 0.0011386 0.0090694 0.0212215 0.4942773 3.8712769 0.4947876 0.0255519 0.0049717 0.0011997 0.0000589 0.0000383 0.0000055 0.0000005 0.0000005 0.0000021 0.0000007
C10 0.0000003 0.0000010 0.0000032 0.0000146 0.0001393 0.0014922 0.0065855 0.0232183 0.4947876 3.8659640 0.4705629 0.0293983 0.0056670 0.0003820 0.0010110 0.0001318 0.0000065 0.0000015 0.0000115 0.0000002
C11 0.0000001 0.0000001 0.0000005 0.0000024 0.0000147 0.0001516 0.0009846 0.0059408 0.0255519 0.4705629 3.8796789 0.4980084 0.0209804 0.0023133 0.0060499 0.0006449 0.0000415 0.0000061 0.0000200 0.0000001
C12 0.0000000 0.0000000 0.0000001 0.0000004 0.0000020 0.0000146 0.0000732 0.0010880 0.0049717 0.0293983 0.4980084 3.8653222 0.5109015 0.0214648 0.0022977 0.0002691 0.0000297 0.0000449 0.0002622 0.0000000
C13 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000035 0.0000184 0.0002768 0.0011997 0.0056670 0.0209804 0.5109015 3.8701993 0.4967241 0.0227318 0.0055430 0.0003850 0.0003979 0.0018422 0.0000000
C14 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000025 0.0000121 0.0000589 0.0003820 0.0023133 0.0214648 0.4967241 3.8648066 0.5053800 0.0212856 0.0033866 0.0041537 0.0172198 0.0000000
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000017 0.0000111 0.0000146 0.0000383 0.0010110 0.0060499 0.0022977 0.0227318 0.5053800 3.8752460 0.4972523 0.0225570 0.0026148 0.0022667 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000014 0.0000015 0.0000055 0.0001318 0.0006449 0.0002691 0.0055430 0.0212856 0.4972523 3.8661032 0.5027020 0.0200248 0.0161236 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005 0.0000065 0.0000415 0.0000297 0.0003850 0.0033866 0.0225570 0.5027020 3.9402029 0.4926632 0.0614068 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000015 0.0000061 0.0000449 0.0003979 0.0041537 0.0026148 0.0200248 0.4926632 3.2464909 0.7316442 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000005 0.0000021 0.0000115 0.0000200 0.0002622 0.0018422 0.0172198 0.0022667 0.0161236 0.0614068 0.7316442 8.1334955 0.0000000
