

C1 3.9504470 0.4895933 0.0341621 0.0133167 0.0010529 0.0004445 0.0001718 0.0001740 0.0006701 0.0000599 0.0000287 0.0000022 0.0000039 0.0000014 0.0000062 0.0000108 0.4822985
C2 0.4895933 3.8743771 0.5162215 0.0323277 0.0097314 0.0009600 0.0004666 0.0011087 0.0057801 0.0003825 0.0001775 0.0000131 0.0000258 0.0000086 0.0000470 0.0000246 0.0220975
C3 0.0341621 0.5162215 3.9474994 0.8861900 0.0333724 0.0110666 0.0055085 0.0009118 0.0009313 0.0002186 0.0000478 0.0000099 0.0000214 0.0000087 0.0000821 0.0003886 0.0049048
C4 0.0133167 0.0323277 0.8861900 3.9649833 0.5140429 0.0257357 0.0139873 0.0009883 0.0012167 0.0001378 0.0000464 0.0000128 0.0000159 0.0000155 0.0000535 0.0005606 0.0026230
C5 0.0010529 0.0097314 0.0333724 0.5140429 3.8836609 0.4720359 0.0376639 0.0032688 0.0132763 0.0004161 0.0002518 0.0000404 0.0001502 0.0000281 0.0002165 0.0003574 0.0001694
C6 0.0004445 0.0009600 0.0110666 0.0257357 0.4720359 3.5727434 0.4124480 0.0115630 0.0123589 0.0039197 0.0007670 0.0001664 0.0001310 0.0000504 0.0002679 0.0015755 0.0000920
O7 0.0001718 0.0004666 0.0055085 0.0139873 0.0376639 0.4124480 7.8412819 0.4395155 0.1337322 0.0338223 0.0067412 0.0013932 0.0025461 0.0006927 0.0066186 0.0565317 0.0000377
C8 0.0001740 0.0011087 0.0009118 0.0009883 0.0032688 0.0115630 0.4395155 2.8920126 0.6456348 0.5060300 0.0255581 0.0054583 0.0050818 0.0031196 0.0262074 0.0080064 0.0000098
O9 0.0006701 0.0057801 0.0009313 0.0012167 0.0132763 0.0123589 0.1337322 0.6456348 8.1230593 0.0560748 0.0272814 0.0025116 0.0078950 0.0020476 0.0168589 0.0044863 0.0000301
C10 0.0000599 0.0003825 0.0002186 0.0001378 0.0004161 0.0039197 0.0338223 0.5060300 0.0560748 3.8749073 0.6615305 0.0352769 0.0447146 0.0295669 0.6292120 0.0491917 0.0000103
C11 0.0000287 0.0001775 0.0000478 0.0000464 0.0002518 0.0007670 0.0067412 0.0255581 0.0272814 0.6615305 3.9238203 0.7078563 0.0385101 0.0473938 0.0341242 0.0064472 0.0000059
C12 0.0000022 0.0000131 0.0000099 0.0000128 0.0000404 0.0001664 0.0013932 0.0054583 0.0025116 0.0352769 0.7078563 3.9444746 0.6839043 0.0363601 0.0403883 0.0114592 0.0000008
C13 0.0000039 0.0000258 0.0000214 0.0000159 0.0001502 0.0001310 0.0025461 0.0050818 0.0078950 0.0447146 0.0385101 0.6839043 3.9405200 0.6972694 0.0375760 0.0097619 0.0000012
C14 0.0000014 0.0000086 0.0000087 0.0000155 0.0000281 0.0000504 0.0006927 0.0031196 0.0020476 0.0295669 0.0473938 0.0363601 0.6972694 3.9432610 0.6670399 0.0572669 0.0000006
C15 0.0000062 0.0000470 0.0000821 0.0000535 0.0002165 0.0002679 0.0066186 0.0262074 0.0168589 0.6292120 0.0341242 0.0403883 0.0375760 0.6670399 3.5742376 0.4696721 0.0000025
O16 0.0000108 0.0000246 0.0003886 0.0005606 0.0003574 0.0015755 0.0565317 0.0080064 0.0044863 0.0491917 0.0064472 0.0114592 0.0097619 0.0572669 0.4696721 7.9839369 0.0000051
