

C1 3.9700854 0.4811694 0.0304419 0.0294743 0.0058602 0.0012414 0.0000577 0.0001662 0.0000107 0.0000034 0.0000077 0.0000004 0.0000008 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4804160
C2 0.4811694 3.8005942 0.4900287 0.4832341 0.0211633 0.0103436 0.0003176 0.0005835 0.0000527 0.0000099 0.0000214 0.0000013 0.0000033 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0212002
C3 0.0304419 0.4900287 3.9556044 0.0243283 0.0067353 0.0014636 0.0000736 0.0000921 0.0000099 0.0000020 0.0000301 0.0000006 0.0000010 0.0000004 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0021466
C4 0.0294743 0.4832341 0.0243283 3.8594339 0.4847575 0.0352887 0.0039089 0.0022511 0.0005397 0.0001478 0.0000275 0.0000128 0.0000142 0.0000032 0.0000002 0.0000002 0.0000001 0.0000000 0.0000000 0.0048450
C5 0.0058602 0.0211633 0.0067353 0.4847575 3.6230081 0.4047669 0.0118025 0.0216545 0.0043804 0.0008033 0.0002136 0.0000675 0.0001020 0.0000169 0.0000010 0.0000012 0.0000003 0.0000001 0.0000001 0.0013359
O6 0.0012414 0.0103436 0.0014636 0.0352887 0.4047669 7.8961759 0.4496164 0.1360342 0.0352430 0.0046223 0.0020940 0.0006205 0.0011893 0.0001800 0.0000087 0.0000096 0.0000027 0.0000004 0.0000003 0.0001391
C7 0.0000577 0.0003176 0.0000736 0.0039089 0.0118025 0.4496164 2.9219985 0.6667576 0.4694190 0.0208952 0.0099679 0.0033709 0.0020129 0.0013077 0.0000381 0.0000327 0.0000105 0.0000009 0.0000017 0.0000288
O8 0.0001662 0.0005835 0.0000921 0.0022511 0.0216545 0.1360342 0.6667576 8.0179465 0.0496128 0.0212221 0.0510599 0.0142942 0.0269468 0.0025612 0.0001182 0.0001187 0.0000254 0.0000038 0.0000033 0.0000288
C9 0.0000107 0.0000527 0.0000099 0.0005397 0.0043804 0.0352430 0.4694190 0.0496128 3.8840222 0.4823683 0.0372222 0.0232633 0.0094557 0.0083340 0.0003025 0.0001846 0.0000475 0.0000059 0.0000110 0.0000028
C10 0.0000034 0.0000099 0.0000020 0.0001478 0.0008033 0.0046223 0.0208952 0.0212221 0.4823683 3.8974419 0.5344560 0.4671794 0.0511804 0.0323884 0.0041293 0.0004345 0.0002128 0.0000274 0.0000325 0.0000013
S11 0.0000077 0.0000214 0.0000301 0.0000275 0.0002136 0.0020940 0.0099679 0.0510599 0.0372222 0.5344560 14.7563303 0.0297262 0.0539059 0.0079532 0.0014700 0.0001836 0.0000705 0.0000133 0.0000200 0.0000028
C12 0.0000004 0.0000013 0.0000006 0.0000128 0.0000675 0.0006205 0.0033709 0.0142942 0.0232633 0.4671794 0.0297262 2.9026023 0.6635398 0.4412007 0.0121024 0.0042559 0.0008554 0.0001087 0.0001351 0.0000002
O13 0.0000008 0.0000033 0.0000010 0.0000142 0.0001020 0.0011893 0.0020129 0.0269468 0.0094557 0.0511804 0.0539059 0.6635398 8.0143197 0.1380906 0.0126294 0.0174232 0.0015304 0.0006004 0.0002710 0.0000004
O14 0.0000003 0.0000007 0.0000004 0.0000032 0.0000169 0.0001800 0.0013077 0.0025612 0.0083340 0.0323884 0.0079532 0.4412007 0.1380906 7.9277214 0.4025802 0.0429006 0.0070943 0.0013453 0.0011900 0.0000004
C15 0.0000000 0.0000001 0.0000000 0.0000002 0.0000010 0.0000087 0.0000381 0.0001182 0.0003025 0.0041293 0.0014700 0.0121024 0.0126294 0.4025802 3.6233528 0.4779348 0.0227667 0.0089208 0.0055920 0.0000001
C16 0.0000000 0.0000000 0.0000000 0.0000002 0.0000012 0.0000096 0.0000327 0.0001187 0.0001846 0.0004345 0.0001836 0.0042559 0.0174232 0.0429006 0.4779348 3.8700135 0.4805794 0.0252814 0.0289753 0.0000001
C17 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000027 0.0000105 0.0000254 0.0000475 0.0002128 0.0000705 0.0008554 0.0015304 0.0070943 0.0227667 0.4805794 3.8029277 0.4901109 0.4851755 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000009 0.0000038 0.0000059 0.0000274 0.0000133 0.0001087 0.0006004 0.0013453 0.0089208 0.0252814 0.4901109 3.9592956 0.0298350 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000003 0.0000017 0.0000033 0.0000110 0.0000325 0.0000200 0.0001351 0.0002710 0.0011900 0.0055920 0.0289753 0.4851755 0.0298350 3.9637447 0.0000000
