

C1 3.9586650 0.4866121 0.0275201 0.0250771 0.0106580 0.0019747 0.0001531 0.0000472 0.0000210 0.0000042 0.0000005 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4748620
C2 0.4866121 3.7991213 0.4860315 0.4807580 0.0209760 0.0083134 0.0009078 0.0002738 0.0001836 0.0000447 0.0000032 0.0000008 0.0000008 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0186933
C3 0.0275201 0.4860315 3.9517437 0.0272308 0.0058136 0.0011016 0.0001566 0.0000658 0.0000573 0.0000108 0.0000008 0.0000001 0.0000003 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0105091
C4 0.0250771 0.4807580 0.0272308 3.8584457 0.4859954 0.0234733 0.0052288 0.0002292 0.0006283 0.0001298 0.0000048 0.0000015 0.0000018 0.0000002 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0042028
C5 0.0106580 0.0209760 0.0058136 0.4859954 3.8827701 0.4950166 0.0227031 0.0025102 0.0060058 0.0009339 0.0000377 0.0000143 0.0000147 0.0000018 0.0000010 0.0000003 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0020654
C6 0.0019747 0.0083134 0.0011016 0.0234733 0.4950166 3.8708520 0.5051991 0.0214176 0.0023749 0.0003945 0.0000606 0.0000123 0.0000032 0.0000004 0.0000002 0.0000002 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0002563
C7 0.0001531 0.0009078 0.0001566 0.0052288 0.0227031 0.5051991 3.8692010 0.5068530 0.0211148 0.0059946 0.0012585 0.0002984 0.0000207 0.0000031 0.0000015 0.0000066 0.0000020 0.0000002 0.0000004 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000120
C8 0.0000472 0.0002738 0.0000658 0.0002292 0.0025102 0.0214176 0.5068530 3.8580916 0.5015110 0.0300237 0.0049053 0.0011200 0.0000897 0.0000253 0.0000048 0.0000145 0.0000057 0.0000004 0.0000010 0.0000001 0.0000000 0.0000000 0.0000002 0.0000000 0.0000000 0.0000038
C9 0.0000210 0.0001836 0.0000573 0.0006283 0.0060058 0.0023749 0.0211148 0.5015110 3.8781256 0.4696495 0.0254793 0.0061466 0.0012984 0.0001464 0.0000711 0.0000699 0.0000216 0.0000019 0.0000041 0.0000005 0.0000001 0.0000001 0.0000011 0.0000000 0.0000000 0.0000042
C10 0.0000042 0.0000447 0.0000108 0.0001298 0.0009339 0.0003945 0.0059946 0.0300237 0.4696495 3.8667713 0.4938183 0.0224562 0.0082514 0.0008255 0.0002791 0.0002216 0.0000509 0.0000040 0.0000090 0.0000016 0.0000001 0.0000002 0.0000031 0.0000000 0.0000001 0.0000003
C11 0.0000005 0.0000032 0.0000008 0.0000048 0.0000377 0.0000606 0.0012585 0.0049053 0.0254793 0.4938183 3.8638169 0.4849417 0.0238981 0.0055284 0.0002484 0.0006932 0.0004542 0.0000323 0.0000504 0.0000092 0.0000009 0.0000008 0.0000088 0.0000001 0.0000002 0.0000001
C12 0.0000001 0.0000008 0.0000001 0.0000015 0.0000143 0.0000123 0.0002984 0.0011200 0.0061466 0.0224562 0.4849417 3.8630799 0.4989679 0.0214874 0.0025030 0.0066043 0.0032771 0.0002286 0.0002848 0.0000608 0.0000047 0.0000020 0.0000296 0.0000007 0.0000006 0.0000001
C13 0.0000001 0.0000008 0.0000003 0.0000018 0.0000147 0.0000032 0.0000207 0.0000897 0.0012984 0.0082514 0.0238981 0.4989679 3.8739588 0.5027714 0.0231580 0.0026113 0.0003927 0.0001136 0.0000990 0.0004913 0.0000075 0.0000160 0.0002141 0.0000010 0.0000015 0.0000000
C14 0.0000000 0.0000001 0.0000000 0.0000002 0.0000018 0.0000004 0.0000031 0.0000253 0.0001464 0.0008255 0.0055284 0.0214874 0.5027714 3.8747436 0.5060661 0.0214461 0.0057111 0.0005799 0.0003601 0.0053002 0.0001038 0.0001243 0.0010572 0.0000125 0.0000136 0.0000000
C15 0.0000000 0.0000001 0.0000000 0.0000001 0.0000010 0.0000002 0.0000015 0.0000048 0.0000711 0.0002791 0.0002484 0.0025030 0.0231580 0.5060661 3.8793885 0.4990827 0.0225727 0.0059688 0.0020548 0.0044361 0.0001100 0.0001594 0.0057561 0.0000571 0.0000393 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000002 0.0000066 0.0000145 0.0000699 0.0002216 0.0006932 0.0066043 0.0026113 0.0214461 0.4990827 3.8800736 0.4828372 0.0292504 0.0168372 0.0044798 0.0003377 0.0002205 0.0004361 0.0000966 0.0000238 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000020 0.0000057 0.0000216 0.0000509 0.0004542 0.0032771 0.0003927 0.0057111 0.0225727 0.4828372 3.8876548 0.4767216 0.0488523 0.0341470 0.0039896 0.0004572 0.0001231 0.0004137 0.0003591 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000004 0.0000019 0.0000040 0.0000323 0.0002286 0.0001136 0.0005799 0.0059688 0.0292504 0.4767216 2.9532526 0.6697620 0.4337515 0.0111293 0.0038709 0.0016765 0.0035776 0.0012613 0.0000000
O19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000004 0.0000010 0.0000041 0.0000090 0.0000504 0.0002848 0.0000990 0.0003601 0.0020548 0.0168372 0.0488523 0.6697620 8.0973488 0.1361455 0.0212315 0.0025219 0.0040226 0.0027149 0.0010848 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000005 0.0000016 0.0000092 0.0000608 0.0004913 0.0053002 0.0044361 0.0044798 0.0341470 0.4337515 0.1361455 7.8810525 0.4040502 0.0370290 0.0191236 0.0361660 0.0102546 0.0000000
C21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000009 0.0000047 0.0000075 0.0001038 0.0001100 0.0003377 0.0039896 0.0111293 0.0212315 0.4040502 3.5529295 0.4607005 0.0395748 0.4617351 0.0484079 0.0000000
