

C1 3.9550490 0.4936180 0.0252429 0.0077431 0.0013675 0.0001472 0.0002452 0.0000277 0.0000109 0.0000021 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4757744
C2 0.4936180 3.8653999 0.4946637 0.0215982 0.0064190 0.0008112 0.0000950 0.0000174 0.0000118 0.0000019 0.0000009 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0203283
C3 0.0252429 0.4946637 3.8555550 0.4919959 0.0230507 0.0056421 0.0010292 0.0001562 0.0000198 0.0000039 0.0000022 0.0000007 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0016527
C4 0.0077431 0.0215982 0.4919959 3.8623056 0.4999903 0.0226806 0.0084251 0.0010960 0.0001049 0.0000230 0.0000055 0.0000018 0.0000002 0.0000001 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0047314
C5 0.0013675 0.0064190 0.0230507 0.4999903 3.8685930 0.4904060 0.0246169 0.0056663 0.0011040 0.0001458 0.0001207 0.0000224 0.0000014 0.0000008 0.0000017 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0020742
C6 0.0001472 0.0008112 0.0056421 0.0226806 0.4904060 3.8670623 0.4951375 0.0231760 0.0087893 0.0009667 0.0004530 0.0000646 0.0000052 0.0000024 0.0000055 0.0000008 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0003136
C7 0.0002452 0.0000950 0.0010292 0.0084251 0.0246169 0.4951375 3.8603908 0.4865338 0.0233484 0.0053892 0.0010626 0.0001592 0.0000100 0.0000026 0.0000035 0.0000004 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000001 0.0010210
C8 0.0000277 0.0000174 0.0001562 0.0010960 0.0056663 0.0231760 0.4865338 3.8595133 0.4885449 0.0243926 0.0086888 0.0017873 0.0001243 0.0000394 0.0000270 0.0000036 0.0000006 0.0000002 0.0000005 0.0000001 0.0000000 0.0000001 0.0001676
C9 0.0000109 0.0000118 0.0000198 0.0001049 0.0011040 0.0087893 0.0233484 0.4885449 3.8731141 0.4922971 0.0204077 0.0091180 0.0008455 0.0003012 0.0002157 0.0000371 0.0000020 0.0000010 0.0000036 0.0000003 0.0000001 0.0000006 0.0000588
C10 0.0000021 0.0000019 0.0000039 0.0000230 0.0001458 0.0009667 0.0053892 0.0243926 0.4922971 3.8595910 0.4829929 0.0260415 0.0053047 0.0002289 0.0007181 0.0001231 0.0000090 0.0000012 0.0000072 0.0000009 0.0000002 0.0000008 0.0000148
