

C1 4.0378101 0.9125863 0.0323050 0.0095047 0.0010439 0.0006937 0.0023705 0.0134603 0.0023326 0.0003538 0.0000795 0.0001010 0.0000093 0.0000104 0.0000019 0.0000033 0.0000006 0.0000006 0.0000004 0.0000011 0.0000013 0.0000001 0.0000038 0.0000038 0.4850725
C2 0.9125863 3.9550307 0.5148855 0.0209788 0.0044699 0.0006764 0.0053241 0.0264587 0.0046996 0.0004322 0.0000983 0.0000830 0.0000290 0.0000234 0.0000039 0.0000039 0.0000011 0.0000011 0.0000006 0.0000017 0.0000010 0.0000001 0.0000052 0.0000048 0.0325742
C3 0.0323050 0.5148855 3.8363477 0.4787424 0.0321685 0.0039653 0.0211039 0.4590321 0.0278288 0.0038739 0.0004929 0.0003307 0.0001764 0.0001462 0.0000251 0.0000209 0.0000037 0.0000049 0.0000023 0.0000080 0.0000039 0.0000001 0.0000306 0.0000187 0.0065216
C4 0.0095047 0.0209788 0.4787424 3.6416808 0.4812179 0.0187140 0.0050495 0.0199233 0.0054134 0.0154798 0.0051182 0.0009821 0.0005081 0.0003875 0.0000584 0.0000525 0.0000091 0.0000168 0.0000061 0.0000230 0.0000113 0.0000004 0.0001891 0.0000820 0.0011301
N5 0.0010439 0.0044699 0.0321685 0.4812179 6.1867200 0.4782241 0.0388024 0.0203218 0.0316932 0.4706271 0.0340663 0.0099363 0.0138672 0.0079208 0.0007537 0.0009263 0.0001715 0.0000690 0.0000793 0.0001545 0.0000572 0.0000023 0.0004505 0.0016015 0.0001172
C6 0.0006937 0.0006764 0.0039653 0.0187140 0.4782241 3.6200572 0.4753435 0.0183409 0.0029435 0.0177810 0.0040003 0.0013738 0.0004494 0.0005184 0.0000462 0.0000344 0.0000179 0.0000054 0.0000092 0.0000077 0.0000030 0.0000002 0.0000294 0.0000762 0.0000320
C7 0.0023705 0.0053241 0.0211039 0.0050495 0.0388024 0.4753435 3.9024186 0.4878213 0.0245907 0.0085558 0.0008320 0.0004491 0.0002835 0.0001394 0.0000174 0.0000365 0.0000075 0.0000026 0.0000022 0.0000068 0.0000024 0.0000001 0.0000156 0.0000655 0.0000834
C8 0.0134603 0.0264587 0.4590321 0.0199233 0.0203218 0.0183409 0.4878213 3.8158202 0.4715822 0.0202197 0.0028923 0.0033595 0.0005516 0.0002675 0.0000324 0.0000964 0.0000316 0.0000103 0.0000033 0.0000130 0.0000048 0.0000002 0.0000308 0.0002048 0.0009155
C9 0.0023326 0.0046996 0.0278288 0.0054134 0.0316932 0.0029435 0.0245907 0.4715822 3.8944125 0.4683106 0.0197058 0.0261443 0.0037438 0.0014573 0.0001658 0.0002281 0.0001453 0.0000368 0.0000078 0.0000232 0.0000085 0.0000003 0.0000821 0.0007763 0.0002792
C10 0.0003538 0.0004322 0.0038739 0.0154798 0.4706271 0.0177810 0.0085558 0.0202197 0.4683106 3.5942509 0.4502586 0.0475441 0.0207710 0.0135723 0.0013624 0.0011339 0.0004927 0.0001540 0.0000811 0.0001814 0.0000441 0.0000022 0.0010260 0.0039001 0.0000657
C11 0.0000795 0.0000983 0.0004929 0.0051182 0.0340663 0.0040003 0.0008320 0.0028923 0.0197058 0.4502586 3.5313513 0.4272678 0.4877994 0.0240166 0.0040039 0.0021077 0.0031875 0.0006528 0.0002688 0.0011555 0.0001990 0.0000104 0.0100851 0.0200198 0.0000081
O12 0.0001010 0.0000830 0.0003307 0.0009821 0.0099363 0.0013738 0.0004491 0.0033595 0.0261443 0.0475441 0.4272678 7.9864450 0.0594469 0.0226593 0.0024507 0.0064192 0.0010972 0.0004480 0.0003262 0.0011213 0.0003746 0.0000139 0.0026174 0.0101331 0.0000121
