

C1 3.9700347 0.4931051 0.0299244 0.0259042 0.0051347 0.0010630 0.0001980 0.0000295 0.0000025 0.0000006 0.0000009 0.0000807 0.0000054 0.0000021 0.0000023 0.0000002 0.0000203 0.4791498
C2 0.4931051 3.8064873 0.4844520 0.4779265 0.0238132 0.0064307 0.0008580 0.0001118 0.0000170 0.0000023 0.0000042 0.0003500 0.0000188 0.0000064 0.0000117 0.0000009 0.0000863 0.0215375
C3 0.0299244 0.4844520 3.9558059 0.0239803 0.0089407 0.0015404 0.0000703 0.0000231 0.0000125 0.0000015 0.0000023 0.0000237 0.0000017 0.0000072 0.0000632 0.0000028 0.0004613 0.0041513
C4 0.0259042 0.4779265 0.0239803 3.8654427 0.4746445 0.0399221 0.0054128 0.0007946 0.0000598 0.0000183 0.0000290 0.0011951 0.0000773 0.0000387 0.0000282 0.0000055 0.0002168 0.0020325
C5 0.0051347 0.0238132 0.0089407 0.4746445 3.5091391 0.4331128 0.0158355 0.0039480 0.0006056 0.0001178 0.0001032 0.0051205 0.0002216 0.0000729 0.0004189 0.0000565 0.0027545 0.0004787
O6 0.0010630 0.0064307 0.0015404 0.0399221 0.4331128 7.9008384 0.3827177 0.0429547 0.0142645 0.0017785 0.0015354 0.0834282 0.0023309 0.0010361 0.0002931 0.0000565 0.0034427 0.0001082
C7 0.0001980 0.0008580 0.0000703 0.0054128 0.0158355 0.3827177 3.0651689 0.4388242 0.0181886 0.0027185 0.0056758 0.3963941 0.0098916 0.0015798 0.0001955 0.0001004 0.0028167 0.0000260
C8 0.0000295 0.0001118 0.0000231 0.0007946 0.0039480 0.0429547 0.4388242 3.8750789 0.4846550 0.0231607 0.0291883 0.0473962 0.0016432 0.0017711 0.0000937 0.0000357 0.0002914 0.0000066
C9 0.0000025 0.0000170 0.0000125 0.0000598 0.0006056 0.0142645 0.0181886 0.4846550 3.8072690 0.4901522 0.4820510 0.0039339 0.0003530 0.0001153 0.0000225 0.0000085 0.0001055 0.0000009
C10 0.0000006 0.0000023 0.0000015 0.0000183 0.0001178 0.0017785 0.0027185 0.0231607 0.4901522 3.9562410 0.0307721 0.0129554 0.0042489 0.0003787 0.0001477 0.0000385 0.0000264 0.0000003
C11 0.0000009 0.0000042 0.0000023 0.0000290 0.0001032 0.0015354 0.0056758 0.0291883 0.4820510 0.0307721 3.9516297 0.0009011 0.0001452 0.0000482 0.0000074 0.0000030 0.0000251 0.0000002
O12 0.0000807 0.0003500 0.0000237 0.0011951 0.0051205 0.0834282 0.3963941 0.0473962 0.0039339 0.0129554 0.0009011 8.1375949 0.4165567 0.0463011 0.0040157 0.0007738 0.0128487 0.0000082
C13 0.0000054 0.0000188 0.0000017 0.0000773 0.0002216 0.0023309 0.0098916 0.0016432 0.0003530 0.0042489 0.0001452 0.4165567 3.4244663 0.4694743 0.0206974 0.0059256 0.0024582 0.0000006
C14 0.0000021 0.0000064 0.0000072 0.0000387 0.0000729 0.0010361 0.0015798 0.0017711 0.0001153 0.0003787 0.0000482 0.0463011 0.4694743 3.8726762 0.4914715 0.0272994 0.0267534 0.0000006
C15 0.0000023 0.0000117 0.0000632 0.0000282 0.0004189 0.0002931 0.0001955 0.0000937 0.0000225 0.0001477 0.0000074 0.0040157 0.0206974 0.4914715 3.8063883 0.4797249 0.4821770 0.0000012
C16 0.0000002 0.0000009 0.0000028 0.0000055 0.0000565 0.0000565 0.0001004 0.0000357 0.0000085 0.0000385 0.0000030 0.0007738 0.0059256 0.0272994 0.4797249 3.9567795 0.0308106 0.0000001
C17 0.0000203 0.0000863 0.0004613 0.0002168 0.0027545 0.0034427 0.0028167 0.0002914 0.0001055 0.0000264 0.0000251 0.0128487 0.0024582 0.0267534 0.4821770 0.0308106 3.9545780 0.0000074
