

C1 3.9635138 0.4888086 0.0269338 0.0068586 0.0005106 0.0014650 0.0002410 0.0018132 0.0004064 0.0059280 0.0108933 0.0200174 0.0082320 0.4663402
C2 0.4888086 3.8119480 0.4856906 0.0233877 0.0057731 0.0176958 0.0041512 0.0010357 0.0003010 0.0014820 0.0225250 0.4596689 0.0505526 0.0186260
C3 0.0269338 0.4856906 3.8741879 0.4870497 0.0245804 0.0047406 0.0003819 0.0003891 0.0000720 0.0003015 0.0041638 0.0184131 0.0093891 0.0055092
C4 0.0068586 0.0233877 0.4870497 3.8652694 0.4964663 0.0197639 0.0050258 0.0027986 0.0003975 0.0000793 0.0003838 0.0051094 0.0007508 0.0009592
C5 0.0005106 0.0057731 0.0245804 0.4964663 3.8811011 0.4791775 0.0290452 0.0275616 0.0049460 0.0004810 0.0038653 0.0186722 0.0048350 0.0000894
C6 0.0014650 0.0176958 0.0047406 0.0197639 0.4791775 3.7818002 0.4657410 0.4703961 0.0199622 0.0049985 0.0176041 0.4615955 0.0411634 0.0002154
C7 0.0002410 0.0041512 0.0003819 0.0050258 0.0290452 0.4657410 3.9435096 0.0267031 0.0094680 0.0007308 0.0035934 0.0198830 0.0396738 0.0000559
C8 0.0018132 0.0010357 0.0003891 0.0027986 0.0275616 0.4703961 0.0267031 3.8678949 0.4927023 0.0269479 0.0055415 0.0181815 0.0069103 0.0001003
C9 0.0004064 0.0003010 0.0000720 0.0003975 0.0049460 0.0199622 0.0094680 0.4927023 3.8727763 0.4834913 0.0232320 0.0041363 0.0005953 0.0004804
C10 0.0059280 0.0014820 0.0003015 0.0000793 0.0004810 0.0049985 0.0007308 0.0269479 0.4834913 3.8690773 0.4973807 0.0190431 0.0054653 0.0038598
C11 0.0108933 0.0225250 0.0041638 0.0003838 0.0038653 0.0176041 0.0035934 0.0055415 0.0232320 0.4973807 3.8840251 0.4676076 0.0438625 0.0082864
C12 0.0200174 0.4596689 0.0184131 0.0051094 0.0186722 0.4615955 0.0198830 0.0181815 0.0041363 0.0190431 0.4676076 3.5132253 0.4131487 0.0015098
O13 0.0082320 0.0505526 0.0093891 0.0007508 0.0048350 0.0411634 0.0396738 0.0069103 0.0005953 0.0054653 0.0438625 0.4131487 7.9652985 0.0004106
