

C1 3.7071303 0.4260568 0.0122624 0.0231335 0.0043371 0.0006188 0.0000476 0.0001088 0.0001894 0.0007424 0.0003157 0.0001645 0.0000125 0.0000068 0.0000090 0.0000013 0.0000002 0.0000002 0.0000001 0.0000000 0.0000000 0.4661301
O2 0.4260568 7.8907756 0.4368530 0.1317757 0.0344101 0.0155753 0.0013770 0.0020175 0.0012199 0.0058424 0.0027664 0.0012152 0.0000915 0.0000464 0.0000629 0.0000096 0.0000016 0.0000009 0.0000008 0.0000002 0.0000002 0.0322981
C3 0.0122624 0.4368530 2.9498874 0.6641362 0.5074427 0.0286847 0.0055174 0.0049838 0.0040397 0.0268678 0.0098485 0.0014903 0.0001731 0.0000866 0.0001747 0.0000207 0.0000046 0.0000016 0.0000014 0.0000001 0.0000002 0.0035341
O4 0.0231335 0.1317757 0.6641362 8.0063537 0.0491864 0.0177688 0.0032164 0.0078058 0.0019005 0.0171608 0.0710282 0.0121299 0.0013321 0.0006659 0.0033050 0.0001494 0.0000220 0.0000090 0.0000052 0.0000008 0.0000007 0.0028883
C5 0.0043371 0.0344101 0.5074427 0.0491864 3.8760723 0.6740559 0.0358025 0.0405198 0.0320896 0.6299619 0.0404386 0.0103834 0.0008663 0.0004998 0.0001524 0.0000670 0.0000274 0.0000109 0.0000061 0.0000005 0.0000010 0.0005691
C6 0.0006188 0.0155753 0.0286847 0.0177688 0.6740559 3.9476576 0.6894307 0.0370880 0.0505082 0.0312938 0.0059368 0.0014903 0.0002418 0.0000893 0.0000164 0.0000150 0.0000063 0.0000021 0.0000014 0.0000001 0.0000003 0.0002509
C7 0.0000476 0.0013770 0.0055174 0.0032164 0.0358025 0.6894307 3.9488632 0.6990739 0.0360111 0.0401493 0.0090463 0.0042098 0.0002835 0.0001969 0.0000586 0.0000151 0.0000083 0.0000043 0.0000019 0.0000002 0.0000004 0.0000208
C8 0.0001088 0.0020175 0.0049838 0.0078058 0.0405198 0.0370880 0.6990739 3.9351350 0.6906124 0.0353645 0.0081233 0.0017689 0.0001846 0.0000421 0.0000290 0.0000053 0.0000020 0.0000010 0.0000004 0.0000001 0.0000002 0.0001557
C9 0.0001894 0.0012199 0.0040397 0.0019005 0.0320896 0.0505082 0.0360111 0.6906124 3.9634515 0.6548211 0.0490627 0.0167102 0.0012088 0.0004046 0.0001776 0.0000466 0.0000182 0.0000086 0.0000036 0.0000005 0.0000008 0.0000406
C10 0.0007424 0.0058424 0.0268678 0.0171608 0.6299619 0.0312938 0.0401493 0.0353645 0.6548211 3.5911208 0.5332004 0.0221964 0.0062508 0.0008462 0.0001746 0.0001977 0.0000799 0.0000180 0.0000125 0.0000010 0.0000018 0.0002713
N11 0.0003157 0.0027664 0.0098485 0.0710282 0.0404386 0.0059368 0.0090463 0.0081233 0.0490627 0.5332004 6.3854313 0.7773302 0.0511382 0.0110788 0.0053204 0.0015149 0.0005179 0.0001922 0.0000979 0.0000087 0.0000146 0.0001001
C12 0.0001645 0.0012152 0.0014903 0.0121299 0.0103834 0.0014903 0.0042098 0.0017689 0.0167102 0.0221964 0.7773302 3.4327729 0.4991747 0.0246856 0.0092433 0.0050056 0.0012716 0.0002646 0.0001981 0.0000127 0.0000229 0.0000473
C13 0.0000125 0.0000915 0.0001731 0.0013321 0.0008663 0.0002418 0.0002835 0.0001846 0.0012088 0.0062508 0.0511382 0.4991747 3.8964857 0.4755361 0.0249690 0.0279863 0.0054593 0.0009193 0.0003955 0.0000408 0.0000636 0.0000039
C14 0.0000068 0.0000464 0.0000866 0.0006659 0.0004998 0.0000893 0.0001969 0.0000421 0.0004046 0.0008462 0.0110788 0.0246856 0.4755361 3.7984903 0.4887822 0.4807564 0.0222535 0.0055985 0.0025164 0.0001805 0.0002618 0.0000054
C15 0.0000090 0.0000629 0.0001747 0.0033050 0.0001524 0.0000164 0.0000586 0.0000290 0.0001776 0.0001746 0.0053204 0.0092433 0.0249690 0.4887822 3.9696784 0.0236302 0.0086876 0.0009653 0.0001505 0.0001961 0.0000260 0.0000089
C16 0.0000013 0.0000096 0.0000207 0.0001494 0.0000670 0.0000150 0.0000151 0.0000053 0.0000466 0.0001977 0.0015149 0.0050056 0.0279863 0.4807564 0.0236302 3.8579198 0.4848743 0.0322118 0.0111678 0.0013190 0.0008409 0.0000010
C17 0.0000002 0.0000016 0.0000046 0.0000220 0.0000274 0.0000063 0.0000083 0.0000020 0.0000182 0.0000799 0.0005179 0.0012716 0.0054593 0.0222535 0.0086876 0.4848743 3.8792098 0.5070977 0.0313207 0.0142957 0.0057662 0.0000002
C18 0.0000002 0.0000009 0.0000016 0.0000090 0.0000109 0.0000021 0.0000043 0.0000010 0.0000086 0.0000180 0.0001922 0.0002646 0.0009193 0.0055985 0.0009653 0.0322118 0.5070977 3.9739524 0.8655015 0.0343598 0.0379061 0.0000001
C19 0.0000001 0.0000008 0.0000014 0.0000052 0.0000061 0.0000014 0.0000019 0.0000004 0.0000036 0.0000125 0.0000979 0.0001981 0.0003955 0.0025164 0.0001505 0.0111678 0.0313207 0.8655015 3.8892455 0.5095604 0.5117647 0.0000002
