

C1 3.9580156 0.5012468 0.0245037 0.0049196 0.0003422 0.0008375 0.0004046 0.0154601 0.0001344 0.0000656 0.0000406 0.0000024 0.0000015 0.0000004 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.4732733
C2 0.5012468 3.8725071 0.5023313 0.0206215 0.0027591 0.0042113 0.0001748 0.0010800 0.0001032 0.0000307 0.0000113 0.0000014 0.0000005 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0213934
C3 0.0245037 0.5023313 3.8612599 0.4996659 0.0226160 0.0018255 0.0001344 0.0008424 0.0001317 0.0000247 0.0000038 0.0000076 0.0000008 0.0000002 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0027477
C4 0.0049196 0.0206215 0.4996659 3.8733423 0.5031796 0.0198568 0.0018974 0.0123305 0.0004149 0.0000720 0.0000481 0.0000468 0.0000066 0.0000012 0.0000003 0.0000002 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0002175
C5 0.0003422 0.0027591 0.0226160 0.5031796 3.8678382 0.5016902 0.0204845 0.0052290 0.0066466 0.0008629 0.0001087 0.0000350 0.0000068 0.0000017 0.0000006 0.0000001 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000853
C6 0.0008375 0.0042113 0.0018255 0.0198568 0.5016902 3.8717025 0.4677824 0.0372302 0.0255124 0.0049318 0.0016401 0.0001183 0.0000450 0.0000098 0.0000027 0.0000002 0.0000000 0.0000001 0.0000000 0.0000001 0.0000000 0.0000000 0.0000000 0.0008246
C7 0.0004046 0.0001748 0.0001344 0.0018974 0.0204845 0.4677824 3.4301420 0.4369522 0.4519116 0.0264795 0.0112945 0.0009633 0.0004496 0.0000708 0.0000186 0.0000027 0.0000003 0.0000008 0.0000002 0.0000002 0.0000000 0.0000000 0.0000000 0.0004117
O8 0.0154601 0.0010800 0.0008424 0.0123305 0.0052290 0.0372302 0.4369522 8.1020378 0.0461605 0.0279699 0.0122473 0.0012395 0.0004386 0.0000825 0.0000142 0.0000028 0.0000004 0.0000007 0.0000002 0.0000006 0.0000003 0.0000000 0.0000000 0.0100990
C9 0.0001344 0.0001032 0.0001317 0.0004149 0.0066466 0.0255124 0.4519116 0.0461605 3.8857064 0.5125469 0.0302029 0.0089868 0.0009783 0.0001349 0.0000328 0.0000099 0.0000018 0.0000013 0.0000004 0.0000003 0.0000001 0.0000000 0.0000000 0.0001263
C10 0.0000656 0.0000307 0.0000247 0.0000720 0.0008629 0.0049318 0.0264795 0.0279699 0.5125469 3.9798893 0.8741818 0.0328649 0.0126643 0.0024414 0.0005047 0.0000434 0.0000048 0.0000182 0.0000044 0.0000030 0.0000006 0.0000001 0.0000001 0.0000521
C11 0.0000406 0.0000113 0.0000038 0.0000481 0.0001087 0.0016401 0.0112945 0.0122473 0.0302029 0.8741818 3.9546994 0.5148980 0.0317991 0.0055325 0.0012352 0.0000737 0.0000269 0.0000226 0.0000038 0.0000043 0.0000008 0.0000001 0.0000001 0.0000290
C12 0.0000024 0.0000014 0.0000076 0.0000468 0.0000350 0.0001183 0.0009633 0.0012395 0.0089868 0.0328649 0.5148980 3.8796818 0.4782847 0.0268947 0.0057635 0.0010467 0.0001387 0.0001163 0.0000313 0.0000154 0.0000031 0.0000007 0.0000002 0.0000023
C13 0.0000015 0.0000005 0.0000008 0.0000066 0.0000068 0.0000450 0.0004496 0.0004386 0.0009783 0.0126643 0.0317991 0.4782847 3.8683766 0.4903016 0.0232460 0.0082350 0.0008671 0.0004359 0.0001119 0.0000524 0.0000166 0.0000027 0.0000007 0.0000012
C14 0.0000004 0.0000001 0.0000002 0.0000012 0.0000017 0.0000098 0.0000708 0.0000825 0.0001349 0.0024414 0.0055325 0.0268947 0.4903016 3.8680299 0.4895714 0.0231434 0.0057487 0.0010598 0.0001404 0.0002070 0.0000214 0.0000017 0.0000025 0.0000003
C15 0.0000001 0.0000000 0.0000000 0.0000003 0.0000006 0.0000027 0.0000186 0.0000142 0.0000328 0.0005047 0.0012352 0.0057635 0.0232460 0.4895714 3.8599427 0.4933590 0.0259048 0.0095386 0.0010528 0.0007041 0.0001238 0.0000086 0.0000080 0.0000001
C16 0.0000000 0.0000000 0.0000000 0.0000002 0.0000001 0.0000002 0.0000027 0.0000028 0.0000099 0.0000434 0.0000737 0.0010467 0.0082350 0.0231434 0.4933590 3.8783614 0.4906842 0.0228136 0.0059043 0.0023185 0.0010238 0.0001411 0.0000278 0.0000000
C17 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000004 0.0000018 0.0000048 0.0000269 0.0001387 0.0008671 0.0057487 0.0259048 0.4906842 3.8686673 0.4857656 0.0288894 0.0142245 0.0055268 0.0003626 0.0001772 0.0000000
C18 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000008 0.0000007 0.0000013 0.0000182 0.0000226 0.0001163 0.0004359 0.0010598 0.0095386 0.0228136 0.4857656 3.8794972 0.4671782 0.0507684 0.0337960 0.0042650 0.0004706 0.0000000
C19 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000002 0.0000002 0.0000004 0.0000044 0.0000038 0.0000313 0.0001119 0.0001404 0.0010528 0.0059043 0.0288894 0.4671782 2.9624805 0.6726746 0.4457621 0.0122242 0.0043666 0.0000000
O20 0.0000000 0.0000000 0.0000000 0.0000001 0.0000000 0.0000001 0.0000002 0.0000006 0.0000003 0.0000030 0.0000043 0.0000154 0.0000524 0.0002070 0.0007041 0.0023185 0.0142245 0.0507684 0.6726746 8.1089309 0.1354821 0.0159520 0.0206166 0.0000001
O21 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000001 0.0000006 0.0000008 0.0000031 0.0000166 0.0000214 0.0001238 0.0010238 0.0055268 0.0337960 0.4457621 0.1354821 7.8895385 0.4107212 0.0401874 0.0000000
C22 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000007 0.0000027 0.0000017 0.0000086 0.0001411 0.0003626 0.0042650 0.0122242 0.0159520 0.4107212 3.6068318 0.4884222 0.0000000
C23 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000001 0.0000002 0.0000007 0.0000025 0.0000080 0.0000278 0.0001772 0.0004706 0.0043666 0.0206166 0.0401874 0.4884222 3.9803055 0.0000000
