

C1 3.9660569 0.4991532 0.0207933 0.0102275 0.0085276 0.0094268 0.0008941 0.0000986 0.0000520 0.0000406 0.0000171 0.0000060 0.4781435
C2 0.4991532 3.8634811 0.4731549 0.0259356 0.0220240 0.0436381 0.0066194 0.0005433 0.0001987 0.0001280 0.0000553 0.0000350 0.0215017
C3 0.0207933 0.4731549 3.8527183 0.4930186 0.4750961 0.5144687 0.0320697 0.0013823 0.0003719 0.0007448 0.0003896 0.0005888 0.0018214
C4 0.0102275 0.0259356 0.4930186 3.9521348 0.0285201 0.0340093 0.0049803 0.0008467 0.0001246 0.0061744 0.0002006 0.0000612 0.0013350
C5 0.0085276 0.0220240 0.4750961 0.0285201 3.9630795 0.0407590 0.0104488 0.0004239 0.0000339 0.0001770 0.0002808 0.0001837 0.0011624
S6 0.0094268 0.0436381 0.5144687 0.0340093 0.0407590 14.5903310 0.6413625 0.0322852 0.0068191 0.0084081 0.0095232 0.0030583 0.0011347
S7 0.0008941 0.0066194 0.0320697 0.0049803 0.0104488 0.6413625 14.5703694 0.5001380 0.0366752 0.0381427 0.0350405 0.0260015 0.0002418
C8 0.0000986 0.0005433 0.0013823 0.0008467 0.0004239 0.0322852 0.5001380 3.8513583 0.4797280 0.4930990 0.4691666 0.0258357 0.0000511
C9 0.0000520 0.0001987 0.0003719 0.0001246 0.0000339 0.0068191 0.0366752 0.4797280 3.9661592 0.0270161 0.0231597 0.0123621 0.0000122
C10 0.0000406 0.0001280 0.0007448 0.0061744 0.0001770 0.0084081 0.0381427 0.4930990 0.0270161 3.9357298 0.0242486 0.0051849 0.0000083
C11 0.0000171 0.0000553 0.0003896 0.0002006 0.0002808 0.0095232 0.0350405 0.4691666 0.0231597 0.0242486 3.8855789 0.4979790 0.0000057
C12 0.0000060 0.0000350 0.0005888 0.0000612 0.0001837 0.0030583 0.0260015 0.0258357 0.0123621 0.0051849 0.4979790 3.9734754 0.0000028
