

O1 8.0980636 0.6786514 0.1461799 0.0511219 0.0173507 0.0136252 0.0222752 0.0029798 0.0007028 0.0011375 0.0015770 0.0074355
C2 0.6786514 2.9430413 0.4353886 0.4819387 0.0201591 0.0035020 0.0012741 0.0002024 0.0002343 0.0001327 0.0007265 0.0080780
O3 0.1461799 0.4353886 8.1009097 0.0363615 0.0050778 0.0007637 0.0007557 0.0001702 0.0001587 0.0001059 0.0002877 0.3247245
C4 0.0511219 0.4819387 0.0363615 3.8901400 0.4983091 0.0237284 0.0056152 0.0007525 0.0023035 0.0006742 0.0068607 0.0038184
C5 0.0173507 0.0201591 0.0050778 0.4983091 3.8651089 0.5064583 0.0266250 0.0044665 0.0027281 0.0044314 0.0274695 0.0007110
C6 0.0136252 0.0035020 0.0007637 0.0237284 0.5064583 3.8678331 0.6816699 0.0349600 0.0474400 0.0340217 0.6674790 0.0000673
C7 0.0222752 0.0012741 0.0007557 0.0056152 0.0266250 0.6816699 3.9353345 0.6848553 0.0351446 0.0498502 0.0378370 0.0000813
C8 0.0029798 0.0002024 0.0001702 0.0007525 0.0044665 0.0349600 0.6848553 3.9563977 0.7013124 0.0391720 0.0518809 0.0000094
C9 0.0007028 0.0002343 0.0001587 0.0023035 0.0027281 0.0474400 0.0351446 0.7013124 3.9533778 0.6893717 0.0360965 0.0000428
C10 0.0011375 0.0001327 0.0001059 0.0006742 0.0044314 0.0340217 0.0498502 0.0391720 0.6893717 3.9505139 0.7067747 0.0000113
C11 0.0015770 0.0007265 0.0002877 0.0068607 0.0274695 0.6674790 0.0378370 0.0518809 0.0360965 0.7067747 3.9586277 0.0000505
