

C1 4.0522645 0.8870327 0.0376029 0.0327906 0.0106853 0.0016457 0.0006538 0.0001244 0.0018231 0.0002232 0.0000265 0.0000378 0.0000041 0.0000009 0.0000037 0.0000014 0.0144824 0.4815450
C2 0.8870327 3.8765720 0.5107919 0.5003907 0.0251515 0.0048978 0.0008000 0.0001046 0.0042604 0.0010137 0.0001834 0.0001232 0.0000453 0.0000027 0.0000023 0.0000055 0.0218870 0.0319188
C3 0.0376029 0.5107919 3.9724745 0.0215746 0.0079024 0.0008970 0.0003363 0.0000564 0.0007060 0.0002798 0.0000602 0.0000391 0.0000147 0.0000007 0.0000006 0.0000016 0.0046215 0.0093974
C4 0.0327906 0.5003907 0.0215746 3.8163378 0.4770943 0.0240002 0.0077218 0.0005979 0.0259695 0.0061737 0.0007186 0.0005978 0.0001966 0.0000131 0.0000402 0.0000230 0.4800247 0.0069347
C5 0.0106853 0.0251515 0.0079024 0.4770943 3.8832403 0.5123816 0.0306406 0.0058369 0.0044109 0.0005862 0.0000774 0.0001240 0.0000175 0.0000027 0.0000072 0.0000144 0.0231030 0.0009314
C6 0.0016457 0.0048978 0.0008970 0.0240002 0.5123816 3.9688429 0.8635419 0.0368211 0.0310773 0.0065183 0.0007802 0.0018158 0.0002546 0.0000225 0.0000376 0.0000636 0.0132996 0.0002966
C7 0.0006538 0.0008000 0.0003363 0.0077218 0.0306406 0.8635419 3.9011934 0.5031825 0.4818236 0.0379364 0.0038969 0.0027168 0.0004457 0.0000500 0.0000874 0.0002158 0.0255888 0.0001025
C8 0.0001244 0.0001046 0.0000564 0.0005979 0.0058369 0.0368211 0.5031825 3.9582518 0.0190307 0.0158520 0.0012290 0.0011403 0.0000993 0.0002002 0.0000338 0.0023700 0.0034306 0.0000235
C9 0.0018231 0.0042604 0.0007060 0.0259695 0.0044109 0.0310773 0.4818236 0.0190307 3.5563006 0.3971896 0.0110449 0.0196483 0.0038195 0.0002845 0.0003467 0.0002899 0.4638244 0.0002116
O10 0.0002232 0.0010137 0.0002798 0.0061737 0.0005862 0.0065183 0.0379364 0.0158520 0.3971896 7.8462032 0.4371285 0.1385361 0.0281631 0.0065339 0.0152830 0.0117687 0.0385996 0.0000287
C11 0.0000265 0.0001834 0.0000602 0.0007186 0.0000774 0.0007802 0.0038969 0.0012290 0.0110449 0.4371285 2.9553720 0.6735373 0.4752681 0.0202564 0.0041037 0.0039595 0.0042361 0.0000020
O12 0.0000378 0.0001232 0.0000391 0.0005978 0.0001240 0.0018158 0.0027168 0.0011403 0.0196483 0.1385361 0.6735373 8.1147875 0.0569967 0.0089066 0.0008386 0.0008157 0.0027981 0.0000047
C13 0.0000041 0.0000453 0.0000147 0.0001966 0.0000175 0.0002546 0.0004457 0.0000993 0.0038195 0.0281631 0.4752681 0.0569967 3.8791784 0.4873041 0.0248374 0.0265485 0.0004726 0.0000005
C14 0.0000009 0.0000027 0.0000007 0.0000131 0.0000027 0.0000225 0.0000500 0.0002002 0.0002845 0.0065339 0.0202564 0.0089066 0.4873041 3.7914091 0.4930428 0.4840102 0.0000722 0.0000001
C15 0.0000037 0.0000023 0.0000006 0.0000402 0.0000072 0.0000376 0.0000874 0.0000338 0.0003467 0.0152830 0.0041037 0.0008386 0.0248374 0.4930428 3.9674955 0.0257633 0.0003730 0.0000006
C16 0.0000014 0.0000055 0.0000016 0.0000230 0.0000144 0.0000636 0.0002158 0.0023700 0.0002899 0.0117687 0.0039595 0.0008157 0.0265485 0.4840102 0.0257633 3.9654748 0.0000689 0.0000002
C17 0.0144824 0.0218870 0.0046215 0.4800247 0.0231030 0.0132996 0.0255888 0.0034306 0.4638244 0.0385996 0.0042361 0.0027981 0.0004726 0.0000722 0.0003730 0.0000689 3.8833224 0.0013846
