

O1 8.1698277 0.4485008 0.0574928 0.0082236 0.0116076 0.0065801 0.0492683 0.0270001 0.3240904
C2 0.4485008 3.5688097 0.6591242 0.0358975 0.0431759 0.0341491 0.6364432 0.0518728 0.0083478
C3 0.0574928 0.6591242 3.9463234 0.7000039 0.0373915 0.0498944 0.0324679 0.0073348 0.0020278
C4 0.0082236 0.0358975 0.7000039 3.9338574 0.6920881 0.0374276 0.0426621 0.0122136 0.0001786
C5 0.0116076 0.0431759 0.0373915 0.6920881 3.9487579 0.6976625 0.0354813 0.0074082 0.0002375
C6 0.0065801 0.0341491 0.0498944 0.0374276 0.6976625 3.9487292 0.6547959 0.0548853 0.0007427
C7 0.0492683 0.6364432 0.0324679 0.0426621 0.0354813 0.6547959 3.5455930 0.4654077 0.0044145
O8 0.0270001 0.0518728 0.0073348 0.0122136 0.0074082 0.0548853 0.4654077 8.0839438 0.0008403
