

C1 3.9664656 0.4958500 0.0265832 0.0059521 0.0011859 0.0001925 0.0000278 0.0000045 0.0000006 0.0000028 0.0000005 0.0000003 0.0000001 0.0000001 0.0000000 0.0000000 0.0000001 0.4783689
C2 0.4958500 3.8645785 0.4946263 0.0245337 0.0093290 0.0012575 0.0001193 0.0000216 0.0000043 0.0000159 0.0000024 0.0000018 0.0000003 0.0000001 0.0000000 0.0000000 0.0000001 0.0203177
C3 0.0265832 0.4946263 3.8730587 0.4903633 0.0229993 0.0057718 0.0011384 0.0001455 0.0000089 0.0000220 0.0000034 0.0000016 0.0000002 0.0000001 0.0000000 0.0000000 0.0000001 0.0081068
C4 0.0059521 0.0245337 0.4903633 3.8638060 0.4990983 0.0223146 0.0080318 0.0008800 0.0000541 0.0000595 0.0000076 0.0000032 0.0000005 0.0000002 0.0000000 0.0000000 0.0000002 0.0007664
C5 0.0011859 0.0093290 0.0229993 0.4990983 3.8701053 0.4809745 0.0240725 0.0055454 0.0003275 0.0008377 0.0001253 0.0000636 0.0000099 0.0000030 0.0000003 0.0000001 0.0000009 0.0004379
C6 0.0001925 0.0012575 0.0057718 0.0223146 0.4809745 3.8691935 0.5030156 0.0219570 0.0021662 0.0057548 0.0006503 0.0003198 0.0000500 0.0000117 0.0000011 0.0000004 0.0000029 0.0001142
C7 0.0000278 0.0001193 0.0011384 0.0080318 0.0240725 0.5030156 3.8622500 0.5096051 0.0205601 0.0024201 0.0003694 0.0001846 0.0000177 0.0000091 0.0000009 0.0000004 0.0000013 0.0000069
C8 0.0000045 0.0000216 0.0001455 0.0008800 0.0055454 0.0219570 0.5096051 3.8766830 0.5094049 0.0242641 0.0057015 0.0018574 0.0002297 0.0001576 0.0000154 0.0000056 0.0000129 0.0000020
C9 0.0000006 0.0000043 0.0000089 0.0000541 0.0003275 0.0021662 0.0205601 0.5094049 3.8676707 0.4917796 0.0297852 0.0101646 0.0009151 0.0006391 0.0000553 0.0000192 0.0000544 0.0000004
C10 0.0000028 0.0000159 0.0000220 0.0000595 0.0008377 0.0057548 0.0024201 0.0242641 0.4917796 3.8798839 0.4981754 0.0352711 0.0064377 0.0012508 0.0001308 0.0000333 0.0003219 0.0000015
C11 0.0000005 0.0000024 0.0000034 0.0000076 0.0001253 0.0006503 0.0003694 0.0057015 0.0297852 0.4981754 3.9572629 0.8910386 0.0383715 0.0156645 0.0012367 0.0004337 0.0023037 0.0000003
C12 0.0000003 0.0000018 0.0000016 0.0000032 0.0000636 0.0003198 0.0001846 0.0018574 0.0101646 0.0352711 0.8910386 3.9682060 0.4959072 0.0477652 0.0045559 0.0005201 0.0193832 0.0000002
C13 0.0000001 0.0000003 0.0000002 0.0000005 0.0000099 0.0000500 0.0000177 0.0002297 0.0009151 0.0064377 0.0383715 0.4959072 3.6140659 0.4072599 0.0120258 0.0044226 0.0135022 0.0000000
O14 0.0000001 0.0000001 0.0000001 0.0000002 0.0000030 0.0000117 0.0000091 0.0001576 0.0006391 0.0012508 0.0156645 0.0477652 0.4072599 7.8942740 0.4462533 0.0355271 0.1365975 0.0000001
C15 0.0000000 0.0000000 0.0000000 0.0000000 0.0000003 0.0000011 0.0000009 0.0000154 0.0000553 0.0001308 0.0012367 0.0045559 0.0120258 0.4462533 2.9265709 0.4844338 0.6683208 0.0000000
C16 0.0000000 0.0000000 0.0000000 0.0000000 0.0000001 0.0000004 0.0000004 0.0000056 0.0000192 0.0000333 0.0004337 0.0005201 0.0044226 0.0355271 0.4844338 3.9891427 0.0592921 0.0000000
O17 0.0000001 0.0000001 0.0000001 0.0000002 0.0000009 0.0000029 0.0000013 0.0000129 0.0000544 0.0003219 0.0023037 0.0193832 0.0135022 0.1365975 0.6683208 0.0592921 8.1290447 0.0000001
